method,sequence_length,decode_tokens,decode_forward_steps,generated_token_ids,decode_step_latencies_ms,prefill_seconds,prefill_tokens_per_second,decode_first_step_ms,decode_all_mean_ms,decode_all_std_ms,decode_steady_mean_ms,decode_steady_std_ms,decode_steady_p50_ms,decode_steady_p95_ms,decode_steady_min_ms,decode_steady_max_ms,prefill_peak_gpu_allocated_gib,prefill_peak_gpu_reserved_gib,decode_peak_gpu_allocated_gib,decode_peak_gpu_reserved_gib,cpu_rss_before_gib,cpu_rss_after_prefill_gib,cpu_rss_after_decode_gib,cache_cpu_gib,cache_gpu_gib,cache_total_gib,theoretical_cache_gib,cache_ratio,trial,status,error
standard,8192,32,31,"[220, 34187, 198, 220, 16, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]","[16.66668290272355, 15.982557088136673, 16.041046008467674, 16.023017931729555, 16.21404802426696, 16.151331830769777, 15.986823942512274, 16.032143030315638, 16.099023167043924, 16.048716846853495, 15.992562286555767, 16.075707972049713, 16.050319653004408, 16.07818203046918, 16.129749827086926, 16.02585194632411, 15.99540701135993, 15.957579016685486, 16.270963940769434, 16.065252013504505, 16.067064832895994, 16.043770126998425, 16.01758087053895, 16.067635733634233, 16.582703683525324, 15.98339807242155, 15.975777059793472, 16.0095882602036, 15.97265200689435, 16.05631923303008, 16.08793716877699]",0.4326909938827157,18932.67970865256,16.66668290272355,16.08875462965619,0.15914062869972118,16.06949035388728,0.11957362940892066,16.04624348692596,16.24535177834332,15.957579016685486,16.582703683525324,6.776163578033447,6.91796875,6.207274913787842,6.91796875,1.3124160766601562,1.3124160766601562,1.3124160766601562,0.0,0.2823143005371094,0.2823143005371094,0.2823143005371094,1.0,1,ok,
standard,8192,32,31,"[220, 34187, 198, 220, 16, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]","[16.72184467315674, 15.987304039299488, 16.001665964722633, 16.21392695233226, 16.08357997611165, 16.16916013881564, 16.164641827344894, 16.020354814827442, 16.043820418417454, 16.069608740508556, 16.233686823397875, 16.083240043371916, 16.04028418660164, 16.042347066104412, 20.464567001909018, 16.73034904524684, 16.159384045749903, 16.02628268301487, 16.051962040364742, 16.048237215727568, 16.10741578042507, 16.045832075178623, 16.0876358859241, 16.070829704403877, 16.301108989864588, 16.121778171509504, 16.21037209406495, 16.028035432100296, 16.204532235860825, 16.065542120486498, 16.08202699571848]",0.4327886770479381,18928.406482068403,16.72184467315674,16.280043780082657,0.7957657085521523,16.265317083646853,0.8050615223966952,16.082633519545197,16.537191020324826,15.987304039299488,20.464567001909018,6.776163578033447,6.91796875,6.207274913787842,6.91796875,1.3124160766601562,1.3124160766601562,1.3124160766601562,0.0,0.2823143005371094,0.2823143005371094,0.2823143005371094,1.0,2,ok,
standard,8192,32,31,"[220, 34187, 198, 220, 16, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]","[16.737228259444237, 16.06388995423913, 16.0278151743114, 15.968656167387962, 15.96151478588581, 15.984510071575642, 16.06075605377555, 16.007946338504553, 15.981344971805811, 16.033684369176626, 15.978261362761259, 16.017168760299683, 16.04549214243889, 16.058311332017183, 16.159934923052788, 16.12558262422681, 16.038562171161175, 16.139023005962372, 16.113463789224625, 15.989908017218113, 16.028487123548985, 16.05510711669922, 16.073033213615417, 16.151502262800932, 16.009957995265722, 15.988865867257118, 15.923226717859507, 16.032082028687, 16.077789943665266, 16.063708811998367, 15.98160620778799]",0.4330476149916649,18917.088367194163,16.737228259444237,16.060594243988877,0.13827361400835725,16.03803977680703,0.058866611156073605,16.032883198931813,16.14588659722358,15.923226717859507,16.159934923052788,6.776163578033447,6.91796875,6.207274913787842,6.91796875,1.3124160766601562,1.3124160766601562,1.3124160766601562,0.0,0.2823143005371094,0.2823143005371094,0.2823143005371094,1.0,3,ok,
standard,8192,32,31,"[220, 34187, 198, 220, 16, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]","[16.751859802752733, 15.925990883260965, 15.964618884027004, 15.90271620079875, 16.056798864156008, 15.998039860278368, 15.981374774128199, 16.045080963522196, 16.097609885036945, 16.031670849770308, 15.964197926223278, 15.96873626112938, 15.981235075742006, 15.95667703077197, 16.02772530168295, 16.044980846345425, 15.974914655089378, 15.948794782161713, 16.01717807352543, 15.985031146556139, 16.070869751274586, 16.023768577724695, 15.978770796209574, 15.963878948241472, 16.00692281499505, 16.055417247116566, 16.027534380555153, 15.964129008352757, 16.065733041614294, 15.977448783814907, 16.0000235773623]",0.43331625731661916,18905.36037288396,16.751859802752733,16.02450738691034,0.14229009042838844,16.000262306382258,0.04575717026811347,15.991535503417253,16.068558231927454,15.90271620079875,16.097609885036945,6.776163578033447,6.91796875,6.207274913787842,6.91796875,1.3124160766601562,1.3124160766601562,1.3124160766601562,0.0,0.2823143005371094,0.2823143005371094,0.2823143005371094,1.0,4,ok,
standard,8192,32,31,"[220, 34187, 198, 220, 16, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]","[16.83319266885519, 15.944148879498243, 15.943408012390137, 15.949105843901634, 15.878087840974331, 15.901734586805105, 15.95850009471178, 15.948955900967121, 15.953101683408022, 15.96259605139494, 15.941233839839697, 15.883637126535177, 15.991960186511278, 16.065973322838545, 15.894613694399595, 15.874281991273165, 16.033434309065342, 16.007343772798777, 16.026231925934553, 15.92806400731206, 15.919992234557867, 15.928335022181273, 15.944219194352627, 15.98492031916976, 16.05018926784396, 15.905419830232859, 16.022956930100918, 16.015947330743074, 16.03423524647951, 15.966030769050121, 16.017859801650047]",0.4331559482961893,18912.357159639792,16.83319266885519,15.990635860831507,0.1651234263296907,15.962550633897385,0.053949850206052787,15.951103763654828,16.04300995822996,15.874281991273165,16.065973322838545,6.776163578033447,6.91796875,6.207274913787842,6.91796875,1.3124160766601562,1.3124160766601562,1.3124160766601562,0.0,0.2823143005371094,0.2823143005371094,0.2823143005371094,1.0,5,ok,
layer_offload,8192,32,31,"[220, 34187, 198, 220, 16, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]","[29.662928078323603, 28.397975023835897, 28.38297188282013, 28.375830966979265, 28.386346995830536, 31.385032925754786, 28.40628707781434, 28.390323277562857, 28.387858998030424, 28.411114122718573, 28.35209621116519, 28.369321022182703, 28.390664141625166, 28.39666185900569, 28.394910041242838, 28.42262201011181, 28.377043083310127, 29.889832250773907, 28.564928099513054, 28.396733105182648, 28.432106133550406, 28.4242439083755, 28.403772972524166, 28.4155011177063, 28.465296607464552, 28.41775491833687, 28.446577955037355, 29.446701053529978, 28.5631837323308, 28.47464010119438, 28.437974862754345]",0.4431325625628233,18486.567433957447,29.662928078323603,28.634491436664135,0.637478421380646,28.600210215275485,0.6186309729939024,28.408700600266457,29.69042321201414,28.35209621116519,31.385032925754786,6.510538578033447,6.75,5.94064474105835,6.7890625,2.1326675415039062,2.1326675415039062,2.1326675415039062,0.2666301727294922,0.015684127807617188,0.2823143005371094,0.2823143005371094,1.0,1,ok,
layer_offload,8192,32,31,"[220, 34187, 198, 220, 16, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]","[29.857882764190435, 28.38259981945157, 28.387467842549086, 28.368028812110424, 28.40138878673315, 28.424773830920458, 28.408260084688663, 28.497484046965837, 28.454330284148455, 28.40198017656803, 28.417534194886684, 28.435591142624617, 28.400788083672523, 28.433768078684807, 28.444434981793165, 28.42690795660019, 28.47636304795742, 28.425686061382294, 28.404203709214926, 28.548642992973328, 28.447568882256746, 28.407287783920765, 28.44593720510602, 28.423132374882698, 28.439817018806934, 28.414367698132992, 28.44383381307125, 28.448179829865694, 28.422261122614145, 28.460137080401182, 30.279569793492556]",0.4435795717872679,18467.93793274304,29.857882764190435,28.536458364537648,0.4141137895291418,28.49241088454922,0.33938783945601,28.42629700899124,28.525621467269957,28.368028812110424,30.279569793492556,6.510538578033447,6.75,5.94064474105835,6.7890625,2.1326675415039062,2.1326675415039062,2.1326675415039062,0.2666301727294922,0.015684127807617188,0.2823143005371094,0.2823143005371094,1.0,2,ok,
layer_offload,8192,32,31,"[220, 34187, 198, 220, 16, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]","[29.34161201119423, 28.410763014107943, 28.36336102336645, 28.404724784195423, 28.387097641825676, 28.39929610490799, 28.41408783569932, 28.416482266038656, 28.40915136039257, 28.421869967132807, 28.404304292052984, 28.42997293919325, 28.416411951184273, 28.42168929055333, 28.43209495767951, 28.440458234399557, 28.39524019509554, 28.426838107407093, 28.43866590410471, 28.38092762976885, 28.408910147845745, 28.481619898229837, 28.414167929440737, 28.460178058594465, 28.435359708964825, 28.445987030863762, 28.445386327803135, 28.466688003391027, 28.422861360013485, 28.458124957978725, 28.471235185861588]",0.443409388884902,18475.02602640297,29.34161201119423,28.453728003847985,0.16694928285292715,28.424131870269775,0.027257360390707447,28.42177962884307,28.469188953749835,28.36336102336645,28.481619898229837,6.510538578033447,6.75,5.94064474105835,6.7890625,2.1326675415039062,2.1326675415039062,2.1326675415039062,0.2666301727294922,0.015684127807617188,0.2823143005371094,0.2823143005371094,1.0,3,ok,
layer_offload,8192,32,31,"[220, 34187, 198, 220, 16, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]","[29.368922114372253, 28.359695337712765, 28.402058873325586, 30.09806526824832, 28.585617896169424, 28.414358850568533, 28.42292096465826, 28.38374162092805, 28.392245061695576, 28.444863855838776, 28.372033964842558, 28.435150161385536, 28.400897979736328, 28.424743097275496, 28.419024776667356, 28.423693031072617, 28.511425014585257, 28.448680881410837, 28.413375839591026, 28.416221030056477, 28.448840137571096, 28.417062014341354, 28.422570787370205, 28.4517053514719, 28.467839118093252, 28.434048406779766, 28.462510090321302, 28.428739868104458, 28.427658136934042, 28.454478830099106, 28.44858029857278]",0.4438272030092776,18457.63383689836,29.368922114372253,28.51618608580001,0.34079027850664084,28.487761551514268,0.30697315724685753,28.42620061710477,28.55223109945655,28.359695337712765,30.09806526824832,6.510538578033447,6.75,5.94064474105835,6.7890625,2.1326675415039062,2.1326675415039062,2.1326675415039062,0.2666301727294922,0.015684127807617188,0.2823143005371094,0.2823143005371094,1.0,4,ok,
layer_offload,8192,32,31,"[220, 34187, 198, 220, 16, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]","[29.331766068935394, 28.391493018716574, 28.41166267171502, 28.42530468478799, 28.38843921199441, 28.41117326170206, 28.370792046189308, 28.41288596391678, 28.41512905433774, 28.46463304013014, 28.389439918100834, 28.429850935935974, 28.421078342944384, 28.393746353685856, 28.396270237863064, 28.428860008716583, 28.46173895522952, 28.403491713106632, 28.403581120073795, 28.422721195966005, 28.459975961595774, 28.501308988779783, 28.445404954254627, 28.44765828922391, 28.427086770534515, 28.444052208215, 28.430883307009935, 28.43616995960474, 28.45662087202072, 28.477363754063845, 28.463291935622692]",0.44391334895044565,18454.051943624876,29.331766068935394,28.456899187257214,0.16506263932090504,28.42773695786794,0.03020910894918826,28.426195727661252,28.471634932793677,28.370792046189308,28.501308988779783,6.510538578033447,6.75,5.94064474105835,6.7890625,2.1326675415039062,2.1326675415039062,2.1326675415039062,0.2666301727294922,0.015684127807617188,0.2823143005371094,0.2823143005371094,1.0,5,ok,
