method,sequence_length,trial,decode_step,generated_token_position,generated_token_id,latency_ms,phase
layer_offload,8192,2,30,31,15,28.460137080401182,steady
layer_offload,8192,2,31,32,15,30.279569793492556,steady
layer_offload,8192,3,1,2,34187,29.34161201119423,first_step
layer_offload,8192,3,2,3,198,28.410763014107943,steady
layer_offload,8192,3,3,4,220,28.36336102336645,steady
layer_offload,8192,3,4,5,16,28.404724784195423,steady
layer_offload,8192,3,5,6,15,28.387097641825676,steady
layer_offload,8192,3,6,7,15,28.39929610490799,steady
layer_offload,8192,3,7,8,15,28.41408783569932,steady
layer_offload,8192,3,8,9,15,28.416482266038656,steady
layer_offload,8192,3,9,10,15,28.40915136039257,steady
layer_offload,8192,3,10,11,15,28.421869967132807,steady
layer_offload,8192,3,11,12,15,28.404304292052984,steady
layer_offload,8192,3,12,13,15,28.42997293919325,steady
layer_offload,8192,3,13,14,15,28.416411951184273,steady
layer_offload,8192,3,14,15,15,28.42168929055333,steady
layer_offload,8192,3,15,16,15,28.43209495767951,steady
layer_offload,8192,3,16,17,15,28.440458234399557,steady
layer_offload,8192,3,17,18,15,28.39524019509554,steady
layer_offload,8192,3,18,19,15,28.426838107407093,steady
layer_offload,8192,3,19,20,15,28.43866590410471,steady
layer_offload,8192,3,20,21,15,28.38092762976885,steady
layer_offload,8192,3,21,22,15,28.408910147845745,steady
layer_offload,8192,3,22,23,15,28.481619898229837,steady
layer_offload,8192,3,23,24,15,28.414167929440737,steady
layer_offload,8192,3,24,25,15,28.460178058594465,steady
layer_offload,8192,3,25,26,15,28.435359708964825,steady
layer_offload,8192,3,26,27,15,28.445987030863762,steady
layer_offload,8192,3,27,28,15,28.445386327803135,steady
layer_offload,8192,3,28,29,15,28.466688003391027,steady
layer_offload,8192,3,29,30,15,28.422861360013485,steady
layer_offload,8192,3,30,31,15,28.458124957978725,steady
layer_offload,8192,3,31,32,15,28.471235185861588,steady
layer_offload,8192,4,1,2,34187,29.368922114372253,first_step
layer_offload,8192,4,2,3,198,28.359695337712765,steady
layer_offload,8192,4,3,4,220,28.402058873325586,steady
layer_offload,8192,4,4,5,16,30.09806526824832,steady
layer_offload,8192,4,5,6,15,28.585617896169424,steady
layer_offload,8192,4,6,7,15,28.414358850568533,steady
layer_offload,8192,4,7,8,15,28.42292096465826,steady
layer_offload,8192,4,8,9,15,28.38374162092805,steady
layer_offload,8192,4,9,10,15,28.392245061695576,steady
layer_offload,8192,4,10,11,15,28.444863855838776,steady
layer_offload,8192,4,11,12,15,28.372033964842558,steady
layer_offload,8192,4,12,13,15,28.435150161385536,steady
layer_offload,8192,4,13,14,15,28.400897979736328,steady
layer_offload,8192,4,14,15,15,28.424743097275496,steady
layer_offload,8192,4,15,16,15,28.419024776667356,steady
layer_offload,8192,4,16,17,15,28.423693031072617,steady
layer_offload,8192,4,17,18,15,28.511425014585257,steady
layer_offload,8192,4,18,19,15,28.448680881410837,steady
layer_offload,8192,4,19,20,15,28.413375839591026,steady
layer_offload,8192,4,20,21,15,28.416221030056477,steady
layer_offload,8192,4,21,22,15,28.448840137571096,steady
layer_offload,8192,4,22,23,15,28.417062014341354,steady
layer_offload,8192,4,23,24,15,28.422570787370205,steady
layer_offload,8192,4,24,25,15,28.4517053514719,steady
layer_offload,8192,4,25,26,15,28.467839118093252,steady
layer_offload,8192,4,26,27,15,28.434048406779766,steady
layer_offload,8192,4,27,28,15,28.462510090321302,steady
layer_offload,8192,4,28,29,15,28.428739868104458,steady
layer_offload,8192,4,29,30,15,28.427658136934042,steady
layer_offload,8192,4,30,31,15,28.454478830099106,steady
layer_offload,8192,4,31,32,15,28.44858029857278,steady
layer_offload,8192,5,1,2,34187,29.331766068935394,first_step
layer_offload,8192,5,2,3,198,28.391493018716574,steady
layer_offload,8192,5,3,4,220,28.41166267171502,steady
layer_offload,8192,5,4,5,16,28.42530468478799,steady
layer_offload,8192,5,5,6,15,28.38843921199441,steady
layer_offload,8192,5,6,7,15,28.41117326170206,steady
layer_offload,8192,5,7,8,15,28.370792046189308,steady
layer_offload,8192,5,8,9,15,28.41288596391678,steady
layer_offload,8192,5,9,10,15,28.41512905433774,steady
layer_offload,8192,5,10,11,15,28.46463304013014,steady
layer_offload,8192,5,11,12,15,28.389439918100834,steady
layer_offload,8192,5,12,13,15,28.429850935935974,steady
layer_offload,8192,5,13,14,15,28.421078342944384,steady
layer_offload,8192,5,14,15,15,28.393746353685856,steady
layer_offload,8192,5,15,16,15,28.396270237863064,steady
layer_offload,8192,5,16,17,15,28.428860008716583,steady
layer_offload,8192,5,17,18,15,28.46173895522952,steady
layer_offload,8192,5,18,19,15,28.403491713106632,steady
layer_offload,8192,5,19,20,15,28.403581120073795,steady
layer_offload,8192,5,20,21,15,28.422721195966005,steady
layer_offload,8192,5,21,22,15,28.459975961595774,steady
layer_offload,8192,5,22,23,15,28.501308988779783,steady
layer_offload,8192,5,23,24,15,28.445404954254627,steady
layer_offload,8192,5,24,25,15,28.44765828922391,steady
layer_offload,8192,5,25,26,15,28.427086770534515,steady
layer_offload,8192,5,26,27,15,28.444052208215,steady
layer_offload,8192,5,27,28,15,28.430883307009935,steady
layer_offload,8192,5,28,29,15,28.43616995960474,steady
layer_offload,8192,5,29,30,15,28.45662087202072,steady
layer_offload,8192,5,30,31,15,28.477363754063845,steady
layer_offload,8192,5,31,32,15,28.463291935622692,steady
standard,16384,1,1,2,220,22.972374223172665,first_step
standard,16384,1,2,3,16,21.64619881659746,steady
standard,16384,1,3,4,15,21.619938779622316,steady
standard,16384,1,4,5,15,21.838138811290264,steady
standard,16384,1,5,6,15,21.64604887366295,steady
standard,16384,1,6,7,15,21.644396241754293,steady
standard,16384,1,7,8,15,21.60777011886239,steady
standard,16384,1,8,9,15,21.661903243511915,steady
standard,16384,1,9,10,15,21.652669180184603,steady
standard,16384,1,10,11,15,21.65339980274439,steady
standard,16384,1,11,12,15,21.647361107170582,steady
standard,16384,1,12,13,15,21.644066087901592,steady
standard,16384,1,13,14,15,21.63812704384327,steady
standard,16384,1,14,15,15,21.629212889820337,steady
standard,16384,1,15,16,15,21.64260298013687,steady
standard,16384,1,16,17,15,21.65186684578657,steady
standard,16384,1,17,18,15,21.635872777551413,steady
standard,16384,1,18,19,15,21.65933884680271,steady
standard,16384,1,19,20,15,21.651255898177624,steady
standard,16384,1,20,21,15,21.66557777673006,steady
standard,16384,1,21,22,15,21.65511203929782,steady
standard,16384,1,22,23,15,21.656394004821777,steady
standard,16384,1,23,24,15,21.630695089697838,steady
standard,16384,1,24,25,15,21.641421131789684,steady
standard,16384,1,25,26,15,21.666668821126223,steady
standard,16384,1,26,27,15,21.628981921821833,steady
standard,16384,1,27,28,15,21.636162884533405,steady
standard,16384,1,28,29,15,21.663043648004532,steady
standard,16384,1,29,30,15,21.644295658916235,steady
standard,16384,1,30,31,15,21.65228733792901,steady
standard,16384,1,31,32,15,21.641891915351152,steady
standard,16384,2,1,2,220,22.95383671298623,first_step
standard,16384,2,2,3,16,21.636513993144035,steady
standard,16384,2,3,4,15,21.65252808481455,steady
standard,16384,2,4,5,15,21.632588002830744,steady
standard,16384,2,5,6,15,21.62884222343564,steady
standard,16384,2,6,7,15,21.647450048476458,steady
standard,16384,2,7,8,15,21.645487751811743,steady
standard,16384,2,8,9,15,21.61265816539526,steady
standard,16384,2,9,10,15,21.65200700983405,steady
standard,16384,2,10,11,15,21.645607892423868,steady
standard,16384,2,11,12,15,21.64544677361846,steady
standard,16384,2,12,13,15,21.625336725264788,steady
standard,16384,2,13,14,15,21.63809584453702,steady
standard,16384,2,14,15,15,21.641560830175877,steady
standard,16384,2,15,16,15,21.624845918267965,steady
standard,16384,2,16,17,15,21.651796996593475,steady
standard,16384,2,17,18,15,21.62946294993162,steady
standard,16384,2,18,19,15,21.636243909597397,steady
standard,16384,2,19,20,15,21.634310018271208,steady
standard,16384,2,20,21,15,21.620668936520815,steady
standard,16384,2,21,22,15,21.661682054400444,steady
standard,16384,2,22,23,15,21.658236626535654,steady
standard,16384,2,23,24,15,21.628481801599264,steady
standard,16384,2,24,25,15,21.615150850266218,steady
standard,16384,2,25,26,15,21.64648799225688,steady
standard,16384,2,26,27,15,21.65199676528573,steady
standard,16384,2,27,28,15,21.628451067954302,steady
standard,16384,2,28,29,15,21.630505099892616,steady
standard,16384,2,29,30,15,21.62472577765584,steady
standard,16384,2,30,31,15,21.62902196869254,steady
standard,16384,2,31,32,15,21.63174608722329,steady
standard,16384,3,1,2,220,22.90150709450245,first_step
standard,16384,3,2,3,16,21.674862131476402,steady
standard,16384,3,3,4,15,21.686878986656666,steady
standard,16384,3,4,5,15,21.666950080543756,steady
standard,16384,3,5,6,15,21.644144784659147,steady
standard,16384,3,6,7,15,21.644776221364737,steady
standard,16384,3,7,8,15,21.62387501448393,steady
standard,16384,3,8,9,15,21.650363691151142,steady
standard,16384,3,9,10,15,21.656974218785763,steady
standard,16384,3,10,11,15,21.634048782289028,steady
standard,16384,3,11,12,15,21.637495141476393,steady
standard,16384,3,12,13,15,21.6592182405293,steady
standard,16384,3,13,14,15,21.653178613632917,steady
standard,16384,3,14,15,15,21.62813115864992,steady
standard,16384,3,15,16,15,21.650053560733795,steady
standard,16384,3,16,17,15,21.651756949722767,steady
standard,16384,3,17,18,15,21.656122989952564,steady
standard,16384,3,18,19,15,21.75870817154646,steady
standard,16384,3,19,20,15,21.667780820280313,steady
standard,16384,3,20,21,15,21.675501950085163,steady
standard,16384,3,21,22,15,21.644284948706627,steady
standard,16384,3,22,23,15,21.652087103575468,steady
standard,16384,3,23,24,15,21.652787923812866,steady
standard,16384,3,24,25,15,21.639619022607803,steady
standard,16384,3,25,26,15,21.63151605054736,steady
standard,16384,3,26,27,15,21.64659881964326,steady
standard,16384,3,27,28,15,21.644526161253452,steady
standard,16384,3,28,29,15,21.639647893607616,steady
standard,16384,3,29,30,15,21.64555713534355,steady
standard,16384,3,30,31,15,21.660360042005777,steady
standard,16384,3,31,32,15,21.642311941832304,steady
standard,16384,4,1,2,220,22.955788299441338,first_step
standard,16384,4,2,3,16,21.659488324075937,steady
standard,16384,4,3,4,15,21.62986295297742,steady
standard,16384,4,4,5,15,21.65431994944811,steady
standard,16384,4,5,6,15,21.651756018400192,steady
standard,16384,4,6,7,15,21.633177995681763,steady
standard,16384,4,7,8,15,21.636652760207653,steady
standard,16384,4,8,9,15,21.633408032357693,steady
standard,16384,4,9,10,15,21.635582204908133,steady
standard,16384,4,10,11,15,21.648700814694166,steady
standard,16384,4,11,12,15,21.655350923538208,steady
standard,16384,4,12,13,15,21.639716811478138,steady
standard,16384,4,13,14,15,21.653047762811184,steady
standard,16384,4,14,15,15,21.646769251674414,steady
standard,16384,4,15,16,15,21.655071061104536,steady
standard,16384,4,16,17,15,21.627087611705065,steady
standard,16384,4,17,18,15,21.665386855602264,steady
standard,16384,4,18,19,15,21.654561161994934,steady
standard,16384,4,19,20,15,21.635230630636215,steady
standard,16384,4,20,21,15,21.646227687597275,steady
standard,16384,4,21,22,15,21.659126970916986,steady
standard,16384,4,22,23,15,21.66052907705307,steady
standard,16384,4,23,24,15,21.64607774466276,steady
standard,16384,4,24,25,15,21.648331079632044,steady
standard,16384,4,25,26,15,21.647910121828318,steady
standard,16384,4,26,27,15,21.636622957885265,steady
standard,16384,4,27,28,15,21.643694024533033,steady
standard,16384,4,28,29,15,21.640768740326166,steady
standard,16384,4,29,30,15,21.661972161382437,steady
standard,16384,4,30,31,15,21.65388874709606,steady
standard,16384,4,31,32,15,21.650413051247597,steady
standard,16384,5,1,2,220,22.934565786272287,first_step
standard,16384,5,2,3,16,21.63471980020404,steady
standard,16384,5,3,4,15,21.635109558701515,steady
standard,16384,5,4,5,15,21.674640011042356,steady
standard,16384,5,5,6,15,21.640728693455458,steady
standard,16384,5,6,7,15,21.635019686073065,steady
standard,16384,5,7,8,15,21.636121906340122,steady
standard,16384,5,8,9,15,21.632447373121977,steady
standard,16384,5,9,10,15,21.632907912135124,steady
standard,16384,5,10,11,15,21.664215251803398,steady
standard,16384,5,11,12,15,21.649461705237627,steady
standard,16384,5,12,13,15,21.631985902786255,steady
standard,16384,5,13,14,15,21.639427170157433,steady
standard,16384,5,14,15,15,21.652366034686565,steady
standard,16384,5,15,16,15,21.656583063304424,steady
standard,16384,5,16,17,15,21.64256200194359,steady
standard,16384,5,17,18,15,21.653449162840843,steady
standard,16384,5,18,19,15,21.64236083626747,steady
standard,16384,5,19,20,15,21.665095817297697,steady
standard,16384,5,20,21,15,21.66569698601961,steady
standard,16384,5,21,22,15,21.674690302461386,steady
standard,16384,5,22,23,15,21.648540161550045,steady
standard,16384,5,23,24,15,21.683714352548122,steady
standard,16384,5,24,25,15,21.65785478428006,steady
standard,16384,5,25,26,15,21.64106024429202,steady
standard,16384,5,26,27,15,21.63524040952325,steady
standard,16384,5,27,28,15,21.768582984805107,steady
standard,16384,5,28,29,15,21.660558879375458,steady
standard,16384,5,29,30,15,21.63820480927825,steady
standard,16384,5,30,31,15,21.636763121932745,steady
standard,16384,5,31,32,15,21.64021832868457,steady
layer_offload,16384,1,1,2,220,51.17714311927557,first_step
layer_offload,16384,1,2,3,16,49.342329148203135,steady
layer_offload,16384,1,3,4,15,50.51915906369686,steady
layer_offload,16384,1,4,5,15,49.86246628686786,steady
layer_offload,16384,1,5,6,15,49.30657520890236,steady
layer_offload,16384,1,6,7,15,49.350332003086805,steady
layer_offload,16384,1,7,8,15,49.325233325362206,steady
layer_offload,16384,1,8,9,15,49.318934325128794,steady
layer_offload,16384,1,9,10,15,49.3094390258193,steady
layer_offload,16384,1,10,11,15,49.357252195477486,steady
layer_offload,16384,1,11,12,15,49.312883988022804,steady
layer_offload,16384,1,12,13,15,49.36623526737094,steady
layer_offload,16384,1,13,14,15,49.36507297679782,steady
layer_offload,16384,1,14,15,15,49.326684791594744,steady
layer_offload,16384,1,15,16,15,49.34195801615715,steady
layer_offload,16384,1,16,17,15,49.37712196260691,steady
layer_offload,16384,1,17,18,15,49.367386382073164,steady
layer_offload,16384,1,18,19,15,49.353556241840124,steady
layer_offload,16384,1,19,20,15,49.31902373209596,steady
layer_offload,16384,1,20,21,15,49.3690287694335,steady
layer_offload,16384,1,21,22,15,49.38449198380113,steady
layer_offload,16384,1,22,23,15,49.34850800782442,steady
layer_offload,16384,1,23,24,15,49.34913897886872,steady
layer_offload,16384,1,24,25,15,50.59111816808581,steady
layer_offload,16384,1,25,26,15,49.59747474640608,steady
layer_offload,16384,1,26,27,15,49.38321094959974,steady
layer_offload,16384,1,27,28,15,49.39904436469078,steady
layer_offload,16384,1,28,29,15,49.351904075592756,steady
layer_offload,16384,1,29,30,15,49.38542377203703,steady
layer_offload,16384,1,30,31,15,49.35583891347051,steady
layer_offload,16384,1,31,32,15,49.38668617978692,steady
layer_offload,16384,2,1,2,220,50.48420466482639,first_step
layer_offload,16384,2,2,3,16,49.30641362443566,steady
layer_offload,16384,2,3,4,15,49.33207202702761,steady
layer_offload,16384,2,4,5,15,49.31442625820637,steady
layer_offload,16384,2,5,6,15,49.323178827762604,steady
layer_offload,16384,2,6,7,15,49.28816622123122,steady
layer_offload,16384,2,7,8,15,49.307013861835,steady
layer_offload,16384,2,8,9,15,49.312443006783724,steady
layer_offload,16384,2,9,10,15,49.39778195694089,steady
layer_offload,16384,2,10,11,15,49.312181770801544,steady
layer_offload,16384,2,11,12,15,49.319101963192225,steady
layer_offload,16384,2,12,13,15,49.302729312330484,steady
layer_offload,16384,2,13,14,15,49.30876707658172,steady
layer_offload,16384,2,14,15,15,49.311380833387375,steady
layer_offload,16384,2,15,16,15,49.30084524676204,steady
layer_offload,16384,2,16,17,15,49.31218223646283,steady
layer_offload,16384,2,17,18,15,49.360535107553005,steady
layer_offload,16384,2,18,19,15,49.33055862784386,steady
layer_offload,16384,2,19,20,15,49.33095118030906,steady
layer_offload,16384,2,20,21,15,49.34780579060316,steady
layer_offload,16384,2,21,22,15,49.30415889248252,steady
layer_offload,16384,2,22,23,15,49.347955733537674,steady
layer_offload,16384,2,23,24,15,49.37090119346976,steady
layer_offload,16384,2,24,25,15,49.343288876116276,steady
layer_offload,16384,2,25,26,15,49.377892166376114,steady
layer_offload,16384,2,26,27,15,49.33645902201533,steady
layer_offload,16384,2,27,28,15,49.36909815296531,steady
layer_offload,16384,2,28,29,15,49.370359629392624,steady
layer_offload,16384,2,29,30,15,49.380595330148935,steady
layer_offload,16384,2,30,31,15,49.39286503940821,steady
layer_offload,16384,2,31,32,15,49.33587834239006,steady
layer_offload,16384,3,1,2,220,50.41349586099386,first_step
layer_offload,16384,3,2,3,16,49.29095879197121,steady
layer_offload,16384,3,3,4,15,50.60023861005902,steady
layer_offload,16384,3,4,5,15,49.9492553062737,steady
layer_offload,16384,3,5,6,15,49.37783116474748,steady
layer_offload,16384,3,6,7,15,49.28235616534948,steady
layer_offload,16384,3,7,8,15,49.29359303787351,steady
layer_offload,16384,3,8,9,15,49.311148934066296,steady
layer_offload,16384,3,9,10,15,49.29935187101364,steady
layer_offload,16384,3,10,11,15,49.30972680449486,steady
layer_offload,16384,3,11,12,15,49.29125914350152,steady
layer_offload,16384,3,12,13,15,49.293313175439835,steady
layer_offload,16384,3,13,14,15,49.333293456584215,steady
layer_offload,16384,3,14,15,15,49.32795511558652,steady
layer_offload,16384,3,15,16,15,50.385124050080776,steady
layer_offload,16384,3,16,17,15,49.59455830976367,steady
layer_offload,16384,3,17,18,15,49.361085053533316,steady
layer_offload,16384,3,18,19,15,49.34523021802306,steady
layer_offload,16384,3,19,20,15,49.32921705767512,steady
layer_offload,16384,3,20,21,15,49.35509618371725,steady
layer_offload,16384,3,21,22,15,49.35686802491546,steady
layer_offload,16384,3,22,23,15,49.329066183418036,steady
layer_offload,16384,3,23,24,15,49.29242003709078,steady
layer_offload,16384,3,24,25,15,49.378762021660805,steady
layer_offload,16384,3,25,26,15,49.36676286160946,steady
layer_offload,16384,3,26,27,15,49.40794501453638,steady
layer_offload,16384,3,27,28,15,49.419703893363476,steady
layer_offload,16384,3,28,29,15,49.38005283474922,steady
layer_offload,16384,3,29,30,15,49.32855488732457,steady
layer_offload,16384,3,30,31,15,49.36274699866772,steady
layer_offload,16384,3,31,32,15,49.397810362279415,steady
layer_offload,16384,4,1,2,220,50.76815187931061,first_step
layer_offload,16384,4,2,3,16,49.353391863405704,steady
layer_offload,16384,4,3,4,15,49.31279132142663,steady
layer_offload,16384,4,4,5,15,49.32105401530862,steady
layer_offload,16384,4,5,6,15,49.302705097943544,steady
layer_offload,16384,4,6,7,15,49.30846439674497,steady
layer_offload,16384,4,7,8,15,49.373552203178406,steady
layer_offload,16384,4,8,9,15,49.33866998180747,steady
layer_offload,16384,4,9,10,15,49.3310890160501,steady
layer_offload,16384,4,10,11,15,49.315805081278086,steady
layer_offload,16384,4,11,12,15,49.310856964439154,steady
layer_offload,16384,4,12,13,15,49.30939571931958,steady
layer_offload,16384,4,13,14,15,49.31598622351885,steady
layer_offload,16384,4,14,15,15,49.29435299709439,steady
layer_offload,16384,4,15,16,15,49.314993899315596,steady
layer_offload,16384,4,16,17,15,49.34950591996312,steady
layer_offload,16384,4,17,18,15,49.349457025527954,steady
layer_offload,16384,4,18,19,15,49.3560959585011,steady
layer_offload,16384,4,19,20,15,49.342745915055275,steady
layer_offload,16384,4,20,21,15,49.36602199450135,steady
layer_offload,16384,4,21,22,15,49.33215957134962,steady
layer_offload,16384,4,22,23,15,49.427764024585485,steady
layer_offload,16384,4,23,24,15,49.354633782058954,steady
layer_offload,16384,4,24,25,15,49.299940932542086,steady
layer_offload,16384,4,25,26,15,49.339731223881245,steady
layer_offload,16384,4,26,27,15,49.39098795875907,steady
layer_offload,16384,4,27,28,15,49.344178289175034,steady
layer_offload,16384,4,28,29,15,49.33561524376273,steady
layer_offload,16384,4,29,30,15,49.36304595321417,steady
layer_offload,16384,4,30,31,15,49.372049048542976,steady
layer_offload,16384,4,31,32,15,49.38956629484892,steady
layer_offload,16384,5,1,2,220,50.405532121658325,first_step
layer_offload,16384,5,2,3,16,49.291718285530806,steady
layer_offload,16384,5,3,4,15,49.27367065101862,steady
layer_offload,16384,5,4,5,15,49.29731599986553,steady
layer_offload,16384,5,5,6,15,49.33330975472927,steady
layer_offload,16384,5,6,7,15,49.28016010671854,steady
layer_offload,16384,5,7,8,15,49.309464171528816,steady
layer_offload,16384,5,8,9,15,49.3068709038198,steady
layer_offload,16384,5,9,10,15,49.327801913022995,steady
layer_offload,16384,5,10,11,15,49.33289019390941,steady
layer_offload,16384,5,11,12,15,49.31681603193283,steady
layer_offload,16384,5,12,13,15,49.29588409140706,steady
layer_offload,16384,5,13,14,15,49.307310953736305,steady
layer_offload,16384,5,14,15,15,49.29955909028649,steady
layer_offload,16384,5,15,16,15,49.28595898672938,steady
layer_offload,16384,5,16,17,15,49.30416587740183,steady
layer_offload,16384,5,17,18,15,49.35247916728258,steady
layer_offload,16384,5,18,19,15,49.31035591289401,steady
layer_offload,16384,5,19,20,15,49.30217284709215,steady
layer_offload,16384,5,20,21,15,49.33592397719622,steady
layer_offload,16384,5,21,22,15,49.37544371932745,steady
layer_offload,16384,5,22,23,15,49.34839345514774,steady
layer_offload,16384,5,23,24,15,49.31606398895383,steady
layer_offload,16384,5,24,25,15,49.374221824109554,steady
layer_offload,16384,5,25,26,15,49.340590834617615,steady
layer_offload,16384,5,26,27,15,49.36934495344758,steady
layer_offload,16384,5,27,28,15,49.34793198481202,steady
layer_offload,16384,5,28,29,15,49.325989093631506,steady
layer_offload,16384,5,29,30,15,49.357396084815264,steady
layer_offload,16384,5,30,31,15,49.35479210689664,steady
layer_offload,16384,5,31,32,15,49.352169036865234,steady
standard,32768,1,1,2,30434,36.83958435431123,first_step
standard,32768,1,2,3,220,34.642391838133335,steady
standard,32768,1,3,4,16,34.568899776786566,steady
standard,32768,1,4,5,15,34.6225923858583,steady
standard,32768,1,5,6,15,34.588680136948824,steady
standard,32768,1,6,7,15,34.59953609853983,steady
standard,32768,1,7,8,15,34.61492992937565,steady
standard,32768,1,8,9,15,34.564313013106585,steady
standard,32768,1,9,10,15,34.633006900548935,steady
standard,32768,1,10,11,15,34.578343853354454,steady
standard,32768,1,11,12,15,34.60614662617445,steady
standard,32768,1,12,13,15,34.60939088836312,steady
standard,32768,1,13,14,15,34.545524045825005,steady
standard,32768,1,14,15,15,34.634520299732685,steady
standard,32768,1,15,16,15,34.57855386659503,steady
standard,32768,1,16,17,15,34.62696773931384,steady
standard,32768,1,17,18,15,34.576652105897665,steady
standard,32768,1,18,19,15,34.60678784176707,steady
standard,32768,1,19,20,15,34.61900632828474,steady
standard,32768,1,20,21,15,34.559876658022404,steady
standard,32768,1,21,22,15,34.628069028258324,steady
standard,32768,1,22,23,15,34.61170522496104,steady
standard,32768,1,23,24,15,34.604243002831936,steady
standard,32768,1,24,25,15,34.65308714658022,steady
standard,32768,1,25,26,15,34.57340598106384,steady
standard,32768,1,26,27,15,34.655902069061995,steady
standard,32768,1,27,28,15,34.59706297144294,steady
standard,32768,1,28,29,15,34.6474377438426,steady
standard,32768,1,29,30,15,34.597983583807945,steady
standard,32768,1,30,31,15,34.58575485274196,steady
standard,32768,1,31,32,15,34.67496996745467,steady
standard,32768,2,1,2,30434,36.768635269254446,first_step
standard,32768,2,2,3,220,34.61237484589219,steady
standard,32768,2,3,4,16,34.63852405548096,steady
standard,32768,2,4,5,15,34.59365712478757,steady
standard,32768,2,5,6,15,34.58555415272713,steady
standard,32768,2,6,7,15,34.56890909001231,steady
standard,32768,2,7,8,15,34.56028690561652,steady
standard,32768,2,8,9,15,34.62780825793743,steady
standard,32768,2,9,10,15,34.561237785965204,steady
standard,32768,2,10,11,15,34.6087790094316,steady
standard,32768,2,11,12,15,34.60218897089362,steady
standard,32768,2,12,13,15,34.565613605082035,steady
standard,32768,2,13,14,15,34.61461700499058,steady
standard,32768,2,14,15,15,34.60213914513588,steady
standard,32768,2,15,16,15,34.60823791101575,steady
standard,32768,2,16,17,15,34.60757713764906,steady
standard,32768,2,17,18,15,34.594717901200056,steady
standard,32768,2,18,19,15,34.63463764637709,steady
standard,32768,2,19,20,15,34.59233371540904,steady
standard,32768,2,20,21,15,34.65367667376995,steady
standard,32768,2,21,22,15,34.58335995674133,steady
standard,32768,2,22,23,15,34.64984195306897,steady
standard,32768,2,23,24,15,34.660917706787586,steady
standard,32768,2,24,25,15,34.622160252183676,steady
standard,32768,2,25,26,15,34.623851999640465,steady
standard,32768,2,26,27,15,34.61844380944967,steady
standard,32768,2,27,28,15,34.61573971435428,steady
standard,32768,2,28,29,15,34.63248489424586,steady
standard,32768,2,29,30,15,34.59037095308304,steady
standard,32768,2,30,31,15,34.701969008892775,steady
standard,32768,2,31,32,15,34.606445115059614,steady
standard,32768,3,1,2,30434,37.60120226070285,first_step
standard,32768,3,2,3,220,34.62681593373418,steady
standard,32768,3,3,4,16,34.599844831973314,steady
standard,32768,3,4,5,15,34.592614043504,steady
standard,32768,3,5,6,15,34.62832793593407,steady
standard,32768,3,6,7,15,34.53225223347545,steady
standard,32768,3,7,8,15,34.61085073649883,steady
standard,32768,3,8,9,15,34.68440193682909,steady
standard,32768,3,9,10,15,34.60920928046107,steady
standard,32768,3,10,11,15,34.63123179972172,steady
standard,32768,3,11,12,15,34.56366993486881,steady
standard,32768,3,12,13,15,34.639555029571056,steady
standard,32768,3,13,14,15,34.582749009132385,steady
standard,32768,3,14,15,15,34.60995992645621,steady
standard,32768,3,15,16,15,34.599633887410164,steady
standard,32768,3,16,17,15,34.600174985826015,steady
standard,32768,3,17,18,15,34.62605411186814,steady
standard,32768,3,18,19,15,34.61052058264613,steady
standard,32768,3,19,20,15,34.627786837518215,steady
standard,32768,3,20,21,15,34.63002014905214,steady
standard,32768,3,21,22,15,34.60149699822068,steady
standard,32768,3,22,23,15,34.61320511996746,steady
standard,32768,3,23,24,15,34.613283816725016,steady
standard,32768,3,24,25,15,35.09279014542699,steady
standard,32768,3,25,26,15,34.60888797417283,steady
standard,32768,3,26,27,15,34.67353619635105,steady
standard,32768,3,27,28,15,34.62650487199426,steady
standard,32768,3,28,29,15,34.60827702656388,steady
standard,32768,3,29,30,15,34.652222879230976,steady
standard,32768,3,30,31,15,34.584540873765945,steady
standard,32768,3,31,32,15,34.65459821745753,steady
standard,32768,4,1,2,30434,37.17976389452815,first_step
standard,32768,4,2,3,220,34.62320938706398,steady
standard,32768,4,3,4,16,34.65633885934949,steady
standard,32768,4,4,5,15,34.58319790661335,steady
standard,32768,4,5,6,15,34.593863878399134,steady
standard,32768,4,6,7,15,34.60768610239029,steady
standard,32768,4,7,8,15,34.61437579244375,steady
standard,32768,4,8,9,15,34.615215845406055,steady
standard,32768,4,9,10,15,34.557159058749676,steady
standard,32768,4,10,11,15,34.66276777908206,steady
standard,32768,4,11,12,15,34.55985290929675,steady
standard,32768,4,12,13,15,34.6276662312448,steady
standard,32768,4,13,14,15,34.617260098457336,steady
standard,32768,4,14,15,15,34.593984950333834,steady
standard,32768,4,15,16,15,34.62871816009283,steady
standard,32768,4,16,17,15,34.57518620416522,steady
standard,32768,4,17,18,15,34.621977247297764,steady
standard,32768,4,18,19,15,34.59965297952294,steady
standard,32768,4,19,20,15,34.60707422345877,steady
standard,32768,4,20,21,15,34.621226135641336,steady
standard,32768,4,21,22,15,34.559772815555334,steady
standard,32768,4,22,23,15,34.60977924987674,steady
standard,32768,4,23,24,15,34.59376376122236,steady
standard,32768,4,24,25,15,34.6414758823812,steady
standard,32768,4,25,26,15,34.64467125013471,steady
standard,32768,4,26,27,15,34.609106834977865,steady
standard,32768,4,27,28,15,34.6164982765913,steady
standard,32768,4,28,29,15,34.61864124983549,steady
standard,32768,4,29,30,15,34.632723312824965,steady
