status,resident_kv_heads_r,kv_group_size_g,sequence_length,decode_tokens,phase_aware_prefill_enabled,dedicated_transfer_stream_enabled,double_buffer_enabled,compute_stream_handle,transfer_stream_handle,streams_distinct,same_generated_sequence,all_step_top1_equal,max_probability_total_variation,min_top10_overlap,max_step_logits_relative_l2_error,min_step_logits_cosine_similarity,stagekv_gpu_cache_bytes,stagekv_cpu_cache_bytes,staging_allocated_bytes,cache_correct,prefill_cpu_to_gpu_group_transfers,expected_async_prefetch_group_calls,observed_async_prefetch_group_calls,compute_wait_for_ready_calls,transfer_wait_for_source_calls,expected_transfer_wait_for_slot_reuse_calls,observed_transfer_wait_for_slot_reuse_calls,consumed_event_records,expected_overlap_opportunities,observed_overlap_opportunities,expected_direct_resident_decode_group_calls,observed_direct_resident_decode_group_calls,cuda_event_timing_pairs,transfer_event_total_ms,async_path_correct,expected_cpu_to_gpu_bytes,observed_cpu_to_gpu_bytes,transfer_counts_and_bytes_correct,standard_elapsed_seconds,stagekv_async_elapsed_seconds,behavioral_checks,failed_checks,note
PASS_BEHAVIORAL_EQUIVALENCE,0,2,4096,8,True,True,True,0,1114499840,True,True,True,0.009982986375689507,0.9,0.01421318482607603,0.9998898506164551,0,235282432,8402944,True,0,392,392,392,392,390,390,392,196,196,0,0,392,19601.491074830294,True,1645772800,1645772800,True,12.730632460676134,24.443883517757058,"{'same_generated_sequence': True, 'all_step_top1_equal': True, 'probability_total_variation_within_threshold': True, 'top10_overlap_within_threshold': True, 'cache_correct': True, 'async_path_correct': True, 'transfer_counts_and_bytes_correct': True}",[],"A dedicated transfer stream, two persistent staging slots, ready events, and consumed events are enabled. Counters prove the async path was scheduled. Event and wall-clock timings remain diagnostic until a warmed, repeated benchmark is run."
PASS_BEHAVIORAL_EQUIVALENCE,1,2,4096,8,True,True,True,0,1250322720,True,True,True,0.009982986375689507,0.9,0.01421318482607603,0.9998898506164551,58820608,176461824,8402944,True,0,392,392,392,392,390,390,392,196,196,0,0,392,7982.415556162596,True,1234329600,1234329600,True,12.730632460676134,12.550867572892457,"{'same_generated_sequence': True, 'all_step_top1_equal': True, 'probability_total_variation_within_threshold': True, 'top10_overlap_within_threshold': True, 'cache_correct': True, 'async_path_correct': True, 'transfer_counts_and_bytes_correct': True}",[],"A dedicated transfer stream, two persistent staging slots, ready events, and consumed events are enabled. Counters prove the async path was scheduled. Event and wall-clock timings remain diagnostic until a warmed, repeated benchmark is run."
PASS_BEHAVIORAL_EQUIVALENCE,2,2,4096,8,True,True,True,0,1728305280,True,True,True,0.009982986375689507,0.9,0.01421318482607603,0.9998898506164551,117641216,117641216,8402944,True,0,196,196,196,196,195,195,196,196,196,196,196,196,7717.272125780582,True,822886400,822886400,True,12.730632460676134,12.110242516733706,"{'same_generated_sequence': True, 'all_step_top1_equal': True, 'probability_total_variation_within_threshold': True, 'top10_overlap_within_threshold': True, 'cache_correct': True, 'async_path_correct': True, 'transfer_counts_and_bytes_correct': True}",[],"A dedicated transfer stream, two persistent staging slots, ready events, and consumed events are enabled. Counters prove the async path was scheduled. Event and wall-clock timings remain diagnostic until a warmed, repeated benchmark is run."
PASS_BEHAVIORAL_EQUIVALENCE,4,2,4096,8,True,False,False,,,True,True,True,0.009982986375689507,0.9,0.01421318482607603,0.9998898506164551,235282432,0,0,True,0,0,0,0,0,0,0,0,0,0,392,392,0,0.0,True,0,0,True,12.730632460676134,0.598813857883215,"{'same_generated_sequence': True, 'all_step_top1_equal': True, 'probability_total_variation_within_threshold': True, 'top10_overlap_within_threshold': True, 'cache_correct': True, 'async_path_correct': True, 'transfer_counts_and_bytes_correct': True}",[],"A dedicated transfer stream, two persistent staging slots, ready events, and consumed events are enabled. Counters prove the async path was scheduled. Event and wall-clock timings remain diagnostic until a warmed, repeated benchmark is run."
