method,family,resident_kv_heads_r,sequence_length,trial,generated_token_position,phase,token_id,wall_ms,cuda_ms,h2d_event_ms
stagekv_bidirectional_r2,bidirectional,2,8192,1,25,decode_steady,4,3804.531719069928,3804.5068359375,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,1,26,decode_steady,220,4206.268939189613,4206.23779296875,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,1,27,decode_steady,16,4001.032351050526,4000.998046875,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,1,28,decode_steady,15,3888.7091437354684,3888.67578125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,1,29,decode_steady,15,3302.811346948147,3302.7890625,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,1,30,decode_steady,4,3901.692021638155,3901.665283203125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,1,31,decode_steady,220,3904.82116676867,3904.794189453125,0.0
stagekv_bidirectional_r2,bidirectional,2,8192,1,32,decode_steady,16,3198.863706085831,3198.841796875,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,1,prefill_ttft,220,3685.498632956296,3618.4521484375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,2,decode_first,16,3404.122430831194,3404.096435546875,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,3,decode_steady,15,4504.352954681963,4504.31201171875,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,4,decode_steady,15,3806.643554009497,3806.607421875,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,5,decode_steady,4,4593.038358725607,4592.99658203125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,6,decode_steady,220,4204.475267790258,4204.44580078125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,7,decode_steady,16,4194.881932344288,4194.8486328125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,8,decode_steady,15,4406.511542387307,4406.4755859375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,9,decode_steady,15,4595.95899283886,4595.92529296875,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,10,decode_steady,4,4790.116033051163,4790.08056640625,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,11,decode_steady,220,4008.8492846116424,4008.8125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,12,decode_steady,16,4287.373092956841,4199.38818359375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,13,decode_steady,15,3414.5226469263434,3414.467529296875,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,14,decode_steady,15,4100.068765226752,4100.03857421875,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,15,decode_steady,4,2490.4877338558435,2490.466064453125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,16,decode_steady,220,2407.0280701853335,2401.249267578125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,17,decode_steady,16,2090.9813661128283,2090.968017578125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,18,decode_steady,15,2206.0680892318487,2206.05126953125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,19,decode_steady,15,1896.7468896880746,1896.541015625,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,20,decode_steady,4,2097.632508724928,2097.615966796875,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,21,decode_steady,220,2402.545955963433,2402.528076171875,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,22,decode_steady,16,1997.2256221808493,1997.2095947265625,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,23,decode_steady,15,2000.6586397066712,2000.6419677734375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,24,decode_steady,15,2199.0267923101783,2199.006103515625,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,25,decode_steady,4,1905.0597487948835,1905.04443359375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,26,decode_steady,220,2592.6315379329026,2592.6123046875,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,27,decode_steady,16,2801.9887250848114,2801.968017578125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,28,decode_steady,15,2494.8818190023303,2407.558349609375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,29,decode_steady,15,3107.885622419417,3107.862548828125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,30,decode_steady,4,2200.1846632920206,2200.16650390625,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,31,decode_steady,220,2797.068830113858,2797.048828125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,1,32,decode_steady,16,2504.4617718085647,2504.44189453125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,1,prefill_ttft,220,3196.277947165072,3196.2490234375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,2,decode_first,16,2534.6652143634856,2534.64453125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,3,decode_steady,15,2764.175806194544,2702.5654296875,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,4,decode_steady,15,2836.5702419541776,2836.55029296875,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,5,decode_steady,4,2699.53993614763,2699.519775390625,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,6,decode_steady,220,2663.53703988716,2609.608642578125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,7,decode_steady,16,2399.7107911854982,2338.958251953125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,8,decode_steady,15,2937.1311189606786,2937.1083984375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,9,decode_steady,15,2301.8896696157753,2301.8701171875,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,10,decode_steady,4,2397.1165008842945,2397.096923828125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,11,decode_steady,220,2499.7273250482976,2499.707763671875,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,12,decode_steady,16,3002.845768351108,3002.821533203125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,13,decode_steady,15,2396.430328954011,2396.411865234375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,14,decode_steady,15,2800.5171339027584,2800.49560546875,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,15,decode_steady,4,2900.141587946564,2900.117431640625,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,16,decode_steady,220,2399.7760340571404,2399.753173828125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,17,decode_steady,16,3403.6288550123572,3403.6015625,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,18,decode_steady,15,3059.593026060611,3006.400390625,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,19,decode_steady,15,3236.5568121895194,3236.5341796875,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,20,decode_steady,4,2799.8792929574847,2799.858642578125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,21,decode_steady,220,2802.7353063225746,2802.714599609375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,22,decode_steady,16,3197.465706150979,3197.44091796875,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,23,decode_steady,15,2903.902994003147,2903.88037109375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,24,decode_steady,15,2803.8107487373054,2798.011474609375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,25,decode_steady,4,2695.4121571034193,2695.39208984375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,26,decode_steady,220,3005.8539863675833,3005.831298828125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,27,decode_steady,16,2889.3860508687794,2889.364501953125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,28,decode_steady,15,3002.9955781064928,3002.973876953125,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,29,decode_steady,15,2597.2398039884865,2597.220458984375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,30,decode_steady,4,2599.7338257730007,2599.71484375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,31,decode_steady,220,2400.0802040100098,2400.0615234375,0.0
stagekv_cross_layer_r2,cross_layer,2,8192,2,32,decode_steady,16,2802.4907326325774,2802.469970703125,0.0
standard,standard,,8192,2,1,prefill_ttft,220,869.169931858778,869.16064453125,0.0
standard,standard,,8192,2,2,decode_first,16,26.55305527150631,26.549312591552734,0.0
standard,standard,,8192,2,3,decode_steady,15,25.645786896348,25.640960693359375,0.0
standard,standard,,8192,2,4,decode_steady,15,25.72442637756467,25.71980857849121,0.0
standard,standard,,8192,2,5,decode_steady,4,25.634205900132656,25.629695892333984,0.0
standard,standard,,8192,2,6,decode_steady,220,25.615409947931767,25.611263275146484,0.0
standard,standard,,8192,2,7,decode_steady,16,25.624247267842293,25.620479583740234,0.0
standard,standard,,8192,2,8,decode_steady,15,25.617634877562523,25.612287521362305,0.0
standard,standard,,8192,2,9,decode_steady,15,25.613085832446814,25.609216690063477,0.0
standard,standard,,8192,2,10,decode_steady,4,25.663201231509447,25.659135818481445,0.0
standard,standard,,8192,2,11,decode_steady,220,25.609478820115328,25.60576057434082,0.0
standard,standard,,8192,2,12,decode_steady,16,25.596594903618097,25.592832565307617,0.0
standard,standard,,8192,2,13,decode_steady,15,25.571678299456835,25.567232131958008,0.0
standard,standard,,8192,2,14,decode_steady,15,25.611803866922855,25.607168197631836,0.0
standard,standard,,8192,2,15,decode_steady,4,25.600431952625513,25.596927642822266,0.0
standard,standard,,8192,2,16,decode_steady,220,25.606543757021427,25.60291290283203,0.0
standard,standard,,8192,2,17,decode_steady,16,25.625029113143682,25.621248245239258,0.0
