name,direction,pinned,non_blocking,dedicated_stream,size_mib,bytes,trial,wall_ms,cuda_ms,wall_gib_per_s,cuda_gib_per_s
d2h_pageable_blocking,d2h,False,False,False,4,4194304,19,0.3291713073849678,0.31068798899650574,11.866921303173054,12.572903164415322
d2h_pageable_blocking,d2h,False,False,False,4,4194304,20,0.3240914084017277,0.30531200766563416,12.052926732195276,12.794288799404095
h2d_pinned_blocking,h2d,True,False,False,4,4194304,1,1.0057180188596249,0.902463972568512,3.8840409804223888,4.3284276367092875
h2d_pinned_blocking,h2d,True,False,False,4,4194304,2,0.9098467417061329,0.887935996055603,4.29330547766215,4.399247262586918
h2d_pinned_blocking,h2d,True,False,False,4,4194304,3,0.8985549211502075,0.8773120045661926,4.347257922754183,4.452520858792462
h2d_pinned_blocking,h2d,True,False,False,4,4194304,4,0.8735279552638531,0.8552320003509521,4.471808802982269,4.567474087027889
h2d_pinned_blocking,h2d,True,False,False,4,4194304,5,0.864942092448473,0.8474879860877991,4.51619829131244,4.609209881584464
h2d_pinned_blocking,h2d,True,False,False,4,4194304,6,0.8703828789293766,0.8521599769592285,4.487967415908873,4.583939759690092
h2d_pinned_blocking,h2d,True,False,False,4,4194304,7,0.8714538998901844,0.8533440232276917,4.482451682747926,4.577579374406334
h2d_pinned_blocking,h2d,True,False,False,4,4194304,8,0.8736276067793369,0.8566399812698364,4.471298720058249,4.559966946919274
h2d_pinned_blocking,h2d,True,False,False,4,4194304,9,0.8636289276182652,0.8480640053749084,4.52306525995226,4.606079228976522
h2d_pinned_blocking,h2d,True,False,False,4,4194304,10,0.8607138879597187,0.8447359800338745,4.538383840023285,4.624225902918633
h2d_pinned_blocking,h2d,True,False,False,4,4194304,11,0.8623069152235985,0.8456640243530273,4.529999621987375,4.619151208411005
h2d_pinned_blocking,h2d,True,False,False,4,4194304,12,0.867276918143034,0.8503680229187012,4.504040080259313,4.593599353127903
h2d_pinned_blocking,h2d,True,False,False,4,4194304,13,0.8676573634147644,0.8509439826011658,4.502065175389635,4.590490184864313
h2d_pinned_blocking,h2d,True,False,False,4,4194304,14,0.8681383915245533,0.8518400192260742,4.499570619311243,4.585661523097919
h2d_pinned_blocking,h2d,True,False,False,4,4194304,15,0.8687092922627926,0.8521599769592285,4.496613579239029,4.583939759690092
h2d_pinned_blocking,h2d,True,False,False,4,4194304,16,0.8687600493431091,0.8524799942970276,4.496350865758171,4.582218968342094
h2d_pinned_blocking,h2d,True,False,False,4,4194304,17,0.8691600523889065,0.8525440096855164,4.494281564440959,4.581874901028188
h2d_pinned_blocking,h2d,True,False,False,4,4194304,18,0.8694007992744446,0.8521919846534729,4.493037047193823,4.583767590337522
h2d_pinned_blocking,h2d,True,False,False,4,4194304,19,0.8693207055330276,0.8526080250740051,4.493451007364269,4.581530885380704
h2d_pinned_blocking,h2d,True,False,False,4,4194304,20,0.8724159561097622,0.8564479947090149,4.477508661600567,4.560989136680949
d2h_pinned_blocking,d2h,True,False,False,4,4194304,1,0.18844567239284515,0.1725119948387146,20.72878591691295,22.643353023956635
d2h_pinned_blocking,d2h,True,False,False,4,4194304,2,0.19174208864569664,0.17363199591636658,20.372418114303617,22.49729365480269
d2h_pinned_blocking,d2h,True,False,False,4,4194304,3,0.19018910825252533,0.1735360026359558,20.538768154974683,22.509738271398007
d2h_pinned_blocking,d2h,True,False,False,4,4194304,4,0.18948735669255257,0.1727360039949417,20.614831871542634,22.613988454395344
d2h_pinned_blocking,d2h,True,False,False,4,4194304,5,0.18871575593948364,0.1727360039949417,20.699119586245015,22.613988454395344
d2h_pinned_blocking,d2h,True,False,False,4,4194304,6,0.19064918160438538,0.17312000691890717,20.489204134669873,22.563827656440452
d2h_pinned_blocking,d2h,True,False,False,4,4194304,7,0.19237259402871132,0.1746239960193634,20.305647068506016,22.36949153063048
d2h_pinned_blocking,d2h,True,False,False,4,4194304,8,0.18913717940449715,0.17238399386405945,20.652999121055522,22.660166483208616
d2h_pinned_blocking,d2h,True,False,False,4,4194304,9,0.18960796296596527,0.1727360039949417,20.60171914141166,22.613988454395344
d2h_pinned_blocking,d2h,True,False,False,4,4194304,10,0.1889062114059925,0.17187200486660004,20.678250709315137,22.727668784872034
d2h_pinned_blocking,d2h,True,False,False,4,4194304,11,0.1912410371005535,0.17388799786567688,20.425793852739435,22.464172616545152
d2h_pinned_blocking,d2h,True,False,False,4,4194304,12,0.19034883007407188,0.17395199835300446,20.521534061858596,22.455907589362468
d2h_pinned_blocking,d2h,True,False,False,4,4194304,13,0.18943799659609795,0.17257599532604218,20.62020328650615,22.634955647336987
d2h_pinned_blocking,d2h,True,False,False,4,4194304,14,0.1880447380244732,0.17209599912166595,20.772982222409322,22.698087230014078
d2h_pinned_blocking,d2h,True,False,False,4,4194304,15,0.18937699496746063,0.17312000691890717,20.626845413146324,22.563827656440452
d2h_pinned_blocking,d2h,True,False,False,4,4194304,16,0.1920522190630436,0.17430399358272552,20.339520256819963,22.410559389427153
d2h_pinned_blocking,d2h,True,False,False,4,4194304,17,0.19119074568152428,0.1740799993276596,20.43116671821988,22.439395766813604
d2h_pinned_blocking,d2h,True,False,False,4,4194304,18,0.1889360137283802,0.1722559928894043,20.67498897068791,22.677004930144747
d2h_pinned_blocking,d2h,True,False,False,4,4194304,19,0.18870597705245018,0.17228800058364868,20.700192230340807,22.67279199228649
d2h_pinned_blocking,d2h,True,False,False,4,4194304,20,0.1887260004878044,0.17215999960899353,20.69799598308355,22.689649215101067
h2d_pinned_nonblocking_default,h2d,True,True,False,4,4194304,1,5.920751951634884,0.8899840116500854,0.6597557256087001,4.389123791962926
h2d_pinned_nonblocking_default,h2d,True,True,False,4,4194304,2,61.06814881786704,0.9733120203018188,0.06396542347550459,4.013358428254788
h2d_pinned_nonblocking_default,h2d,True,True,False,4,4194304,3,0.963729340583086,0.9207680225372314,4.053264579074243,4.242382342119239
h2d_pinned_nonblocking_default,h2d,True,True,False,4,4194304,4,0.9535187855362892,0.9098880290985107,4.096668108959176,4.293110663155106
h2d_pinned_nonblocking_default,h2d,True,True,False,4,4194304,5,0.8928952738642693,0.8724799752235413,4.374813166044148,4.477180119806378
h2d_pinned_nonblocking_default,h2d,True,True,False,4,4194304,6,0.8916929364204407,0.8718079924583435,4.380712059558326,4.480631095139504
h2d_pinned_nonblocking_default,h2d,True,True,False,4,4194304,7,0.8895080536603928,0.8717439770698547,4.391472324421894,4.480960124473546
h2d_pinned_nonblocking_default,h2d,True,True,False,4,4194304,8,0.892463605850935,0.8760960102081299,4.376929181639309,4.458700821011628
h2d_pinned_nonblocking_default,h2d,True,True,False,4,4194304,9,0.9244242683053017,0.9077439904212952,4.2256030417300945,4.30325074164034
h2d_pinned_nonblocking_default,h2d,True,True,False,4,4194304,10,0.8895080536603928,0.8728320002555847,4.391472324421894,4.475374412093235
h2d_pinned_nonblocking_default,h2d,True,True,False,4,4194304,11,0.8888472802937031,0.871936023235321,4.394736966185296,4.479973181410545
h2d_pinned_nonblocking_default,h2d,True,True,False,4,4194304,12,0.890050083398819,0.87254399061203,4.388797970877403,4.476851645336566
h2d_pinned_nonblocking_default,h2d,True,True,False,4,4194304,13,1.0417359881103039,0.8726400136947632,3.7497504594094795,4.476359023993083
h2d_pinned_nonblocking_default,h2d,True,True,False,4,4194304,14,0.8913120254874229,0.8732479810714722,4.382584199807949,4.473242520649226
h2d_pinned_nonblocking_default,h2d,True,True,False,4,4194304,15,0.8884570561349392,0.8714879751205444,4.39666720301979,4.482276418627218
h2d_pinned_nonblocking_default,h2d,True,True,False,4,4194304,16,0.8908207528293133,0.8723199963569641,4.385001121262003,4.478001210924338
h2d_pinned_nonblocking_default,h2d,True,True,False,4,4194304,17,0.8902088738977909,0.8720319867134094,4.388015121548311,4.479480179072579
h2d_pinned_nonblocking_default,h2d,True,True,False,4,4194304,18,0.8892389014363289,0.8720319867134094,4.392801522392343,4.479480179072579
