status,generated_token_ids,step_top1_ids,prefill_wall_ms,prefill_cuda_ms,time_to_first_token_wall_ms,time_to_first_token_cuda_ms,prefill_tokens_per_second,decode_step_wall_ms,decode_step_cuda_ms,decode_step_h2d_event_ms,decode_first_step_wall_ms,decode_first_step_cuda_ms,decode_steady_wall_mean_ms,decode_steady_cuda_mean_ms,decode_steady_cuda_p50_ms,decode_steady_cuda_p95_ms,decode_steady_tokens_per_second,prefill_peak_gpu_allocated_gib,prefill_peak_gpu_reserved_gib,decode_peak_gpu_allocated_gib,decode_peak_gpu_reserved_gib,cpu_rss_before_gib,cpu_rss_after_gib,cpu_rss_delta_gib,cache_gpu_gib,cache_cpu_gib,cache_total_gib,cache_ratio,theoretical_cache_gib,staging_gpu_gib,h2d_group_transfers,h2d_gib,d2h_gib,async_prefetch_groups,async_h2d_event_total_ms,h2d_event_timing_available,async_d2h_append_calls,non_blocking_d2h_tensor_copies,blocking_d2h_tensor_copies,dedicated_transfer_stream_enabled,dedicated_d2h_stream_enabled,expected_layer_prefetches,layer_prefetch_calls,expected_lookahead_prefetches,lookahead_prefetch_calls,expected_layer0_fallbacks,layer0_fallback_prefetch_calls,layer_prefetch_hits,layer_prefetch_misses,expected_layer_slot_reuse_waits,layer_slot_reuse_waits,cross_layer_schedule_correct,generated_tokens,decode_forward_steps,method,family,resident_kv_heads_r,kv_group_size_g,sequence_length,trial,is_warmup,round_order_position,decode_tokens,same_generated_sequence_as_standard,all_step_top1_equal_as_standard
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",408.83415192365646,408.8238220214844,408.83415192365646,408.8238220214844,10018.985634806644,"[21.580331958830357, 20.970250014215708, 20.949169993400574, 20.935424137860537, 20.961593370884657, 22.3038368858397, 21.035261917859316, 20.92338167130947, 20.92244988307357, 20.92941291630268, 20.932048093527555, 20.927920006215572, 20.940593909472227, 21.1856160312891, 20.95450973138213, 21.305943839251995, 20.95073275268078, 20.923953037708998, 20.949069876223803, 20.94075409695506, 20.945392549037933, 20.943900104612112, 20.94429126009345, 20.93518292531371, 20.981029607355595, 20.947156008332968, 21.00347215309739, 20.93857992440462, 20.925986114889383, 20.937208086252213, 20.955421961843967]","[21.577728271484375, 20.967424392700195, 20.944896697998047, 20.931583404541016, 20.95724868774414, 22.296640396118164, 21.031936645507812, 20.92019271850586, 20.918495178222656, 20.925439834594727, 20.928735733032227, 20.924415588378906, 20.937664031982422, 21.182464599609375, 20.950944900512695, 21.30227279663086, 20.9467830657959, 20.919296264648438, 20.944896697998047, 20.936607360839844, 20.941823959350586, 20.940799713134766, 20.940704345703125, 20.931583404541016, 20.976640701293945, 20.94384002685547, 20.999168395996094, 20.935487747192383, 20.922367095947266, 20.932767868041992, 20.952064514160156]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.580331958830357,21.577728271484375,21.013318095356226,21.009506225585938,20.941311836242676,21.24835910797119,47.59750130548872,14.999261379241943,15.20703125,14.511165142059326,15.20703125,1.5895767211914062,1.5895767211914062,0.0,0.22040557861328125,0.0,0.22040557861328125,1.0,0.22040557861328125,0.0,0,0.0,0.0,0,0.0,False,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,True,32,31,standard,standard,,,4096,1,False,0,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",2783.9191290549934,2783.8740234375,2783.9191290549934,2783.8740234375,1471.3309458386698,"[2289.297954645008, 1494.8814008384943, 1403.8947257213295, 1409.9090080708265, 1788.9341488480568, 1805.1740257069468, 1501.6929213888943, 1292.8858119994402, 1300.934616010636, 1402.098648250103, 1602.6747366413474, 1390.5298169702291, 1401.927497703582, 1501.4437669888139, 1402.7624619193375, 1595.7473483867943, 1697.5920209661126, 1606.9763251580298, 1486.7045180872083, 1605.9306119568646, 1704.9307632260025, 1399.0908470004797, 1498.5504071228206, 1588.6484128423035, 1408.1160859204829, 1799.8037240467966, 1606.265882961452, 1796.9882590696216, 1399.6252999641001, 2199.991846922785, 1699.084877036512]","[2289.271728515625, 1402.9361572265625, 1403.8763427734375, 1403.3016357421875, 1788.914306640625, 1805.154296875, 1501.675537109375, 1292.87060546875, 1300.9193115234375, 1402.0826416015625, 1602.65625, 1306.3822021484375, 1401.912353515625, 1501.428466796875, 1402.74755859375, 1595.7288818359375, 1691.5167236328125, 1606.9609375, 1486.6875, 1600.98095703125, 1704.910888671875, 1399.0758056640625, 1498.533935546875, 1506.39794921875, 1401.6265869140625, 1793.2196044921875, 1606.25048828125, 1796.9693603515625, 1399.609375, 2199.969482421875, 1699.0670166015625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2289.297954645008,2289.271728515625,1559.7930272575468,1550.145438639323,1501.552001953125,1801.4710754394532,0.6451007596279313,14.895556449890137,15.16015625,14.388335704803467,15.1796875,1.5895767211914062,1.5895767211914062,0.0,0.11020278930664062,0.11020278930664062,0.22040557861328125,1.0,0.22040557861328125,0.007871627807617188,868,3.4030418395996094,0.11020278930664062,868,0.0,False,896,1792,0,True,True,0,0,0,0,0,0,0,0,0,0,True,32,31,stagekv_bidirectional_r2,bidirectional,2,2,4096,1,False,1,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",3292.4486291594803,3211.892822265625,3292.4486291594803,3211.892822265625,1275.260485532247,"[1704.0358521044254, 1400.4544052295387, 1403.9615578949451, 1399.704921990633, 1695.2640619128942, 1400.602274108678, 1503.5591828636825, 1300.105394795537, 1293.6823670752347, 1288.6651791632175, 1499.8468137346208, 1217.4628684297204, 1496.215655002743, 1499.3957760743797, 1500.1361700706184, 1598.809885326773, 1598.6629324033856, 2500.1630731858313, 1705.013426952064, 1486.720270011574, 1712.1889148838818, 1687.6675910316408, 1406.4478436484933, 2002.623484004289, 1689.0267077833414, 1410.3076350875199, 1598.8113437779248, 1404.0192677639425, 1587.9428726620972, 2308.0783342011273, 1500.9201201610267]","[1704.021240234375, 1400.4388427734375, 1403.9468994140625, 1399.6890869140625, 1695.246337890625, 1400.5870361328125, 1503.544189453125, 1300.0908203125, 1293.6673583984375, 1207.9705810546875, 1428.537353515625, 1217.4510498046875, 1496.1988525390625, 1499.3795166015625, 1500.1199951171875, 1598.7926025390625, 1598.646240234375, 2500.138916015625, 1704.996826171875, 1486.705322265625, 1712.1707763671875, 1687.6502685546875, 1406.4332275390625, 2002.60400390625, 1689.0098876953125, 1410.292724609375, 1598.7955322265625, 1404.0052490234375, 1587.9268798828125, 2308.056396484375, 1500.9041748046875]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1704.0358521044254,1704.021240234375,1569.8820110410452,1564.7998982747397,1499.749755859375,2170.602819824218,0.6390593462477494,14.895556449890137,15.16015625,14.388335704803467,15.1796875,1.5895767211914062,1.5895767211914062,0.0,0.11020278930664062,0.11020278930664062,0.22040557861328125,1.0,0.22040557861328125,0.007871627807617188,868,3.4030418395996094,0.11020278930664062,868,0.0,False,896,1792,0,True,True,868,868,837,837,31,31,837,31,866,866,True,32,31,stagekv_cross_layer_r2,cross_layer,2,2,4096,1,False,2,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",2413.3172291330993,2413.295654296875,2413.3172291330993,2413.295654296875,1697.2640682077508,"[2497.2567330114543, 2206.8297658115625, 1600.5067941732705, 1787.5210288912058, 2003.5119797103107, 1499.4711973704398, 1496.9628332182765, 1597.0348310656846, 1706.3874509185553, 1803.0583900399506, 1690.2257087640464, 1693.8690347597003, 1498.6432469449937, 1409.5449009910226, 1700.2155049704015, 1999.4188998825848, 1496.3354701176286, 2106.0996730811894, 2098.065426107496, 1597.8371151722968, 2297.411596868187, 1407.5281810946763, 1599.3227460421622, 2196.7498073354363, 1699.7909392230213, 1898.8484009169042, 1901.4708139002323, 1587.0582670904696, 1520.8349851891398, 2692.7926880307496, 1687.1034889481962]","[2497.23291015625, 2206.80908203125, 1594.07421875, 1787.505615234375, 2003.4921875, 1499.455810546875, 1496.9476318359375, 1597.01904296875, 1706.368896484375, 1796.4033203125, 1690.2103271484375, 1693.8526611328125, 1498.6280517578125, 1409.530029296875, 1700.1983642578125, 1999.400146484375, 1495.43310546875, 2106.07763671875, 2098.044189453125, 1597.8199462890625, 2290.989013671875, 1407.5167236328125, 1599.305908203125, 2196.729736328125, 1699.7744140625, 1898.83056640625, 1901.45263671875, 1505.9140625, 1514.3843994140625, 2692.769775390625, 1687.087158203125]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2497.2567330114543,2497.23291015625,1782.6817055543263,1779.067488606771,1696.8135375976562,2253.1080444335935,0.5620922232596827,14.895556449890137,15.16015625,14.388335704803467,15.1796875,1.5895767211914062,1.5895767211914062,0.0,0.11020278930664062,0.11020278930664062,0.22040557861328125,1.0,0.22040557861328125,0.007871627807617188,868,3.4030418395996094,0.11020278930664062,868,0.0,False,896,1792,0,True,True,868,868,837,837,31,31,837,31,866,866,True,32,31,stagekv_cross_layer_r2,cross_layer,2,2,4096,2,False,0,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",414.8767711594701,414.8715515136719,414.8767711594701,414.8715515136719,9872.93533397413,"[21.782488096505404, 21.003729198127985, 20.908369217067957, 20.93788469210267, 20.912466570734978, 21.094350144267082, 20.95220237970352, 20.92744503170252, 20.922466181218624, 20.96262201666832, 20.938656758517027, 20.911614876240492, 20.9490149281919, 20.923408214002848, 20.945228170603514, 20.950207952409983, 20.91953018680215, 20.91903006657958, 20.959546323865652, 20.949306897819042, 20.92240611091256, 20.93093190342188, 20.99161595106125, 20.928587298840284, 20.950579084455967, 20.960478112101555, 20.934359170496464, 20.931612700223923, 20.93011001124978, 20.940841175615788, 21.170052234083414]","[21.77948760986328, 21.0001277923584, 20.90470314025879, 20.934656143188477, 20.909055709838867, 21.090303421020508, 20.948991775512695, 20.924415588378906, 20.918272018432617, 20.959327697753906, 20.934656143188477, 20.908031463623047, 20.944992065429688, 20.919296264648438, 20.941823959350586, 20.946847915649414, 20.915199279785156, 20.915199279785156, 20.956159591674805, 20.945920944213867, 20.919200897216797, 20.927488327026367, 20.987903594970703, 20.925439834594727, 20.945920944213867, 20.957183837890625, 20.929536819458008, 20.921344757080078, 20.921344757080078, 20.936704635620117, 21.155839920043945]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.782488096505404,21.77948760986328,20.952621785302956,20.948196283976237,20.934656143188477,21.04972438812256,47.736806856489274,14.999261379241943,15.20703125,14.511165142059326,15.20703125,1.5895767211914062,1.5895767211914062,0.0,0.22040557861328125,0.0,0.22040557861328125,1.0,0.22040557861328125,0.0,0,0.0,0.0,0,0.0,False,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,True,32,31,standard,standard,,,4096,2,False,1,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",1858.62006386742,1788.991455078125,1858.62006386742,1788.991455078125,2289.558168862874,"[1509.4010708853602, 1501.248192973435, 1500.3169318661094, 1704.0877742692828, 1496.117806993425, 1903.1211589463055, 1696.0282251238823, 2888.0202528089285, 1716.1199697293341, 1494.573520962149, 1800.3816488198936, 1600.4137652926147, 2087.9381601698697, 1599.8584139160812, 1715.1686549186707, 1497.3849868401885, 1702.1641032770276, 1694.8715560138226, 1691.3651069626212, 2113.7959491461515, 1999.5046379044652, 1500.8458527736366, 1794.81932381168, 2200.9603269398212, 1988.1631527096033, 2812.908459920436, 1607.2890530340374, 2394.490187987685, 1596.0915852338076, 1699.0258139558136, 1604.4358108192682]","[1509.386474609375, 1501.2332763671875, 1500.30126953125, 1704.0712890625, 1496.10302734375, 1903.10400390625, 1696.01123046875, 2803.360595703125, 1716.104248046875, 1494.5587158203125, 1800.3642578125, 1600.398681640625, 2002.463623046875, 1516.2921142578125, 1715.15087890625, 1497.3692626953125, 1702.1470947265625, 1694.855224609375, 1691.3480224609375, 2113.77685546875, 1999.4859619140625, 1500.8306884765625, 1794.8016357421875, 2200.939453125, 1906.423583984375, 2812.885986328125, 1602.6552734375, 2394.469482421875, 1596.076904296875, 1699.0106201171875, 1604.420654296875]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1509.4010708853602,1509.386474609375,1820.0503461373348,1808.7004638671874,1700.578857421875,2619.359594726561,0.5528831445434018,14.895556449890137,15.16015625,14.388335704803467,15.1796875,1.5895767211914062,1.5895767211914062,0.0,0.11020278930664062,0.11020278930664062,0.22040557861328125,1.0,0.22040557861328125,0.007871627807617188,868,3.4030418395996094,0.11020278930664062,868,0.0,False,896,1792,0,True,True,0,0,0,0,0,0,0,0,0,0,True,32,31,stagekv_bidirectional_r2,bidirectional,2,2,4096,2,False,2,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",2401.5260096639395,2401.48193359375,2401.5260096639395,2401.48193359375,1705.6134975250268,"[1388.1727471016347, 2099.440072197467, 1998.3208253979683, 1305.533837992698, 1597.8296832181513, 1300.3254486247897, 1397.0548757351935, 1803.2532162033021, 1585.5119600892067, 1311.437739059329, 1504.2977472767234, 1892.5986480899155, 3194.0829600207508, 1999.913184903562, 1312.2262596152723, 1503.9573502726853, 1981.9510923698545, 1513.4144718758762, 1694.871325045824, 1504.813252016902, 1500.106948427856, 1797.6283207535744, 2088.7606320902705, 1808.1609159708023, 1700.0009487383068, 1601.5967801213264, 1599.1613250225782, 1988.971047103405, 1511.5543780848384, 2005.9628868475556, 1982.1929968893528]","[1388.1600341796875, 2099.41748046875, 1998.2960205078125, 1305.51806640625, 1597.8138427734375, 1300.3123779296875, 1397.0401611328125, 1803.2353515625, 1499.8385009765625, 1311.424560546875, 1504.282470703125, 1892.57958984375, 3194.056396484375, 1999.894775390625, 1312.2130126953125, 1502.4058837890625, 1981.9315185546875, 1513.3992919921875, 1694.85107421875, 1504.7987060546875, 1500.09033203125, 1797.6104736328125, 2088.73876953125, 1808.143310546875, 1699.9813232421875, 1601.5806884765625, 1599.14501953125, 1903.348876953125, 1511.5352783203125, 2005.9443359375, 1900.843994140625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1388.1727471016347,1388.1600341796875,1736.1643710018445,1727.6757161458333,1648.2158813476562,2094.612060546875,0.5788123260948757,14.895556449890137,15.16015625,14.388335704803467,15.1796875,1.5895767211914062,1.5895767211914062,0.0,0.11020278930664062,0.11020278930664062,0.22040557861328125,1.0,0.22040557861328125,0.007871627807617188,868,3.4030418395996094,0.11020278930664062,868,0.0,False,896,1792,0,True,True,0,0,0,0,0,0,0,0,0,0,True,32,31,stagekv_bidirectional_r2,bidirectional,2,2,4096,3,False,0,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",2016.8783636763692,2016.860107421875,2016.8783636763692,2016.860107421875,2030.8795760930896,"[2789.79303361848, 1598.0228427797556, 1498.5462198965251, 2200.015462934971, 1500.445163808763, 1998.3120947144926, 1789.1169367358088, 1408.3368820138276, 1604.493994731456, 1805.9723302721977, 1995.532219298184, 2001.8485342152417, 1598.6455380916595, 1696.163173764944, 1601.3540271669626, 1396.4098449796438, 1596.036504022777, 2100.2156757749617, 1900.4223281517625, 1703.9332818239927, 1496.7722757719457, 1500.5941791459918, 1806.456895545125, 1880.026922095567, 1709.8401729017496, 1703.308570664376, 2301.5812626108527, 1895.6538271158934, 2103.2764930278063, 1397.3521259613335, 1502.9775369912386]","[2789.76708984375, 1598.00732421875, 1498.53076171875, 2199.994384765625, 1500.4293212890625, 1998.287841796875, 1706.8912353515625, 1401.775146484375, 1604.47900390625, 1799.594970703125, 1995.513916015625, 2001.8309326171875, 1598.630859375, 1696.1474609375, 1601.33935546875, 1396.3878173828125, 1596.02099609375, 2100.197265625, 1900.40576171875, 1703.90625, 1496.75830078125, 1500.579833984375, 1806.43212890625, 1880.0111083984375, 1709.823974609375, 1703.29296875, 2301.561767578125, 1895.636962890625, 2103.258056640625, 1397.339111328125, 1502.9637451171875]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2789.79303361848,2789.76708984375,1743.055443900327,1739.8676188151042,1703.599609375,2156.463037109375,0.5747563717985776,14.895556449890137,15.16015625,14.388335704803467,15.1796875,1.5895767211914062,1.5895767211914062,0.0,0.11020278930664062,0.11020278930664062,0.22040557861328125,1.0,0.22040557861328125,0.007871627807617188,868,3.4030418395996094,0.11020278930664062,868,0.0,False,896,1792,0,True,True,868,868,837,837,31,31,837,31,866,866,True,32,31,stagekv_cross_layer_r2,cross_layer,2,2,4096,3,False,1,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",412.115016952157,412.09942626953125,412.115016952157,412.09942626953125,9939.348950515245,"[21.42913267016411, 20.94524074345827, 20.917118061333895, 20.91375133022666, 21.075174678117037, 20.912519190460443, 20.896679256111383, 20.891760010272264, 20.90753009542823, 21.117425058037043, 20.916436798870564, 20.921476185321808, 20.895727910101414, 20.916405599564314, 20.907901227474213, 20.92085499316454, 21.03322697803378, 20.979214925318956, 20.938759204000235, 20.91757906600833, 20.927737932652235, 20.915995817631483, 20.939679816365242, 20.948256365954876, 20.963564980775118, 20.93448070809245, 20.939019042998552, 20.917569287121296, 20.930903032422066, 20.938777830451727, 20.937566179782152]","[21.425151824951172, 20.941791534423828, 20.913408279418945, 20.910079956054688, 21.07187271118164, 20.909055709838867, 20.892671585083008, 20.88857650756836, 20.9039363861084, 21.11414337158203, 20.91315269470215, 20.917984008789062, 20.892608642578125, 20.912960052490234, 20.90496063232422, 20.91744041442871, 21.02886390686035, 20.975616455078125, 20.934656143188477, 20.914047241210938, 20.924415588378906, 20.911104202270508, 20.936416625976562, 20.944896697998047, 20.960256576538086, 20.930559158325195, 20.934656143188477, 20.91414451599121, 20.927488327026367, 20.934656143188477, 20.934431076049805]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.42913267016411,21.425151824951172,20.940611076851685,20.93702837626139,20.921199798583984,21.05251874923706,47.7622698899243,14.999261379241943,15.20703125,14.511165142059326,15.20703125,1.5895767211914062,1.5895767211914062,0.0,0.22040557861328125,0.0,0.22040557861328125,1.0,0.22040557861328125,0.0,0,0.0,0.0,0,0.0,False,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,True,32,31,standard,standard,,,4096,3,False,2,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",409.2284138314426,409.2209167480469,409.2284138314426,409.2209167480469,10009.263535573049,"[21.468115970492363, 20.96932614222169, 20.928268786519766, 20.94923797994852, 20.947363693267107, 20.93325834721327, 20.916626788675785, 20.91670734807849, 20.939068868756294, 20.91599628329277, 20.928028039634228, 20.92578401789069, 20.943617913872004, 20.92710603028536, 20.921776071190834, 20.92024404555559, 20.92961221933365, 20.931484643369913, 20.93138499185443, 20.91762935742736, 20.93099383637309, 20.952314138412476, 20.93123411759734, 20.950010046362877, 20.95357608050108, 20.977431908249855, 20.941863767802715, 20.94074198976159, 20.93715500086546, 20.982010290026665, 20.942565985023975]","[21.465087890625, 20.96623992919922, 20.924415588378906, 20.945920944213867, 20.94384002685547, 20.929536819458008, 20.91302490234375, 20.91315269470215, 20.9355525970459, 20.912128448486328, 20.92416000366211, 20.922367095947266, 20.939775466918945, 20.923200607299805, 20.918272018432617, 20.916223526000977, 20.925439834594727, 20.928447723388672, 20.92848014831543, 20.91417694091797, 20.92745590209961, 20.947967529296875, 20.927295684814453, 20.946943283081055, 20.950016021728516, 20.973567962646484, 20.937759399414062, 20.9354248046875, 20.932607650756836, 20.97862434387207, 20.939552307128906]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.468115970492363,21.465087890625,20.93774729097883,20.934052340189616,20.92900848388672,20.970270347595214,47.76905989100733,14.999261379241943,15.20703125,14.511165142059326,15.20703125,1.5895767211914062,1.5895767211914062,0.0,0.22040557861328125,0.0,0.22040557861328125,1.0,0.22040557861328125,0.0,0,0.0,0.0,0,0.0,False,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,True,32,31,standard,standard,,,4096,4,False,0,32,True,True
