method,family,resident_kv_heads_r,sequence_length,status,successful_trials,prefill_wall_ms_mean,prefill_wall_ms_std,prefill_cuda_ms_mean,prefill_cuda_ms_std,time_to_first_token_wall_ms_mean,time_to_first_token_wall_ms_std,time_to_first_token_cuda_ms_mean,time_to_first_token_cuda_ms_std,prefill_tokens_per_second_mean,prefill_tokens_per_second_std,decode_first_step_wall_ms_mean,decode_first_step_wall_ms_std,decode_first_step_cuda_ms_mean,decode_first_step_cuda_ms_std,decode_steady_wall_mean_ms_mean,decode_steady_wall_mean_ms_std,decode_steady_cuda_mean_ms_mean,decode_steady_cuda_mean_ms_std,decode_steady_tokens_per_second_mean,decode_steady_tokens_per_second_std,prefill_peak_gpu_allocated_gib_mean,prefill_peak_gpu_allocated_gib_std,prefill_peak_gpu_reserved_gib_mean,prefill_peak_gpu_reserved_gib_std,decode_peak_gpu_allocated_gib_mean,decode_peak_gpu_allocated_gib_std,decode_peak_gpu_reserved_gib_mean,decode_peak_gpu_reserved_gib_std,cache_gpu_gib_mean,cache_gpu_gib_std,cache_cpu_gib_mean,cache_cpu_gib_std,cache_total_gib_mean,cache_total_gib_std,staging_gpu_gib_mean,staging_gpu_gib_std,h2d_gib_mean,h2d_gib_std,d2h_gib_mean,d2h_gib_std,async_h2d_event_total_ms_mean,async_h2d_event_total_ms_std,async_d2h_append_calls_mean,async_d2h_append_calls_std,non_blocking_d2h_tensor_copies_mean,non_blocking_d2h_tensor_copies_std,blocking_d2h_tensor_copies_mean,blocking_d2h_tensor_copies_std,layer_prefetch_calls_mean,layer_prefetch_calls_std,lookahead_prefetch_calls_mean,lookahead_prefetch_calls_std,layer0_fallback_prefetch_calls_mean,layer0_fallback_prefetch_calls_std,layer_prefetch_hits_mean,layer_prefetch_hits_std,layer_prefetch_misses_mean,layer_prefetch_misses_std,layer_slot_reuse_waits_mean,layer_slot_reuse_waits_std,expected_layer_prefetches_mean,expected_layer_prefetches_std,expected_lookahead_prefetches_mean,expected_lookahead_prefetches_std,expected_layer0_fallbacks_mean,expected_layer0_fallbacks_std,expected_layer_slot_reuse_waits_mean,expected_layer_slot_reuse_waits_std,decode_steady_cuda_p50_ms_pooled,decode_steady_cuda_p95_ms_pooled,decode_steady_wall_p50_ms_pooled,decode_steady_wall_p95_ms_pooled,all_generated_sequences_match_standard,all_step_top1_match_standard,all_cross_layer_schedules_correct
standard,standard,,4096,ok,5,412.421390786767,3.5578870695174225,412.4122253417969,3.559270252942694,412.421390786767,3.5578870695174225,412.4122253417969,3.559270252942694,9932.401177977228,85.57793865914434,21.547750290483236,0.14260565532263667,21.54458236694336,0.14286407175712862,20.95471835695207,0.03380746549394102,20.950904591878256,0.033731677452573106,47.7307347531681,0.07670514268264961,14.999261379241943,0.0,15.20703125,0.0,14.511165142059326,0.0,15.20703125,0.0,0.22040557861328125,0.0,0.0,0.0,0.22040557861328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.928607940673828,21.082009601593015,20.93183039687574,21.08543971553445,True,True,True
stagekv_bidirectional_r2,bidirectional,2,4096,ok,5,2389.2395984381437,390.0883004111882,2375.286572265625,414.2471353727162,2389.2395984381437,390.0883004111882,2375.286572265625,414.2471353727162,1770.9753288082431,336.49703455047194,1694.4894272834063,425.50404651833514,1692.906103515625,427.33107812553004,1709.8968415148556,133.23612808890542,1701.0562076822916,133.62285538111044,0.5908212851805236,0.04699330747899704,14.895556449890137,0.0,15.16015625,0.0,14.388335704803467,0.0,15.1796875,0.0,0.11020278930664062,0.0,0.11020278930664062,0.0,0.22040557861328125,0.0,0.007871627807617188,0.0,3.4030418395996094,0.0,0.11020278930664062,0.0,0.0,0.0,896.0,0.0,1792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605.822998046875,2352.0168823242175,1606.621104059741,2352.042447915299,True,True,True
stagekv_cross_layer_r2,cross_layer,2,4096,ok,5,2385.3430763818324,573.8602046310334,2369.2167724609376,542.2950270466584,2385.3430763818324,573.8602046310334,2369.2167724609376,542.2950270466584,1797.9262282753673,384.4478877927011,2056.603450886905,547.6548531432492,2056.5844970703124,547.6494281933842,1683.6583030906816,82.58543872911471,1680.597078450521,82.91337146589993,0.5961998827844447,0.02975185278138968,14.895556449890137,0.0,15.16015625,0.0,14.388335704803467,0.0,15.1796875,0.0,0.11020278930664062,0.0,0.11020278930664062,0.0,0.22040557861328125,0.0,0.007871627807617188,0.0,3.4030418395996094,0.0,0.11020278930664062,0.0,0.0,0.0,896.0,0.0,1792.0,0.0,0.0,0.0,868.0,0.0,837.0,0.0,31.0,0.0,837.0,0.0,31.0,0.0,866.0,0.0,868.0,0.0,837.0,0.0,31.0,0.0,866.0,0.0,1599.0507202148438,2253.108044433592,1600.69121979177,2256.6497728927047,True,True,True
