status,resident_kv_heads_r,kv_group_size_g,sequence_length,decode_tokens,cache_implementation,phase_aware_prefill_enabled,prefill_kv_source,decode_kv_source,async_overlap_enabled,same_generated_sequence,all_step_top1_equal,max_probability_total_variation,min_top10_overlap,max_step_logits_relative_l2_error,min_step_logits_cosine_similarity,cpu_buffers_pinned,cache_growth_cat_calls,stagekv_gpu_cache_bytes,stagekv_cpu_cache_bytes,expected_gpu_cache_bytes,expected_cpu_cache_bytes,cache_checks_correct,expected_prefill_attention_calls,observed_prefill_attention_calls,expected_decode_attention_calls,observed_decode_attention_calls,expected_prefill_direct_group_calls,observed_prefill_direct_group_calls,expected_decode_cached_group_calls,observed_decode_cached_group_calls,prefill_cpu_to_gpu_group_transfers,expected_decode_cpu_to_gpu_group_transfers,observed_decode_cpu_to_gpu_group_transfers,phase_routing_correct,expected_cpu_to_gpu_bytes,observed_cpu_to_gpu_bytes,non_blocking_h2d_tensor_copies,transfer_counts_and_bytes_correct,standard_elapsed_seconds,stagekv_phase_aware_elapsed_seconds,behavioral_checks,failed_checks,note
PASS_BEHAVIORAL_EQUIVALENCE,0,2,4096,8,preallocated_static_pinned_cpu,True,fresh_gpu,hybrid_resident_pinned_cache,False,True,True,0.009983308613300323,0.9,0.01421318482607603,0.9998898506164551,True,0,0,235282432,0,235282432,True,28,28,196,196,56,56,392,392,0,392,392,True,1645772800,1645772800,784,True,1.2018989720381796,16.220954854041338,"{'same_generated_sequence': True, 'all_step_top1_equal': True, 'probability_total_variation_within_threshold': True, 'top10_overlap_within_threshold': True, 'cache_checks_correct': True, 'phase_routing_correct': True, 'transfer_counts_and_bytes_correct': True}",[],"Prefill writes K/V to the configured cache but evaluates attention from the fresh GPU K/V tensors, so prefill H2D readback must be zero. Decode uses the hybrid cache. No asynchronous transfer stream or compute/transfer overlap is enabled; timing is diagnostic only."
PASS_BEHAVIORAL_EQUIVALENCE,1,2,4096,8,preallocated_static_pinned_cpu,True,fresh_gpu,hybrid_resident_pinned_cache,False,True,True,0.009983308613300323,0.9,0.01421318482607603,0.9998898506164551,True,0,58820608,176461824,58820608,176461824,True,28,28,196,196,56,56,392,392,0,392,392,True,1234329600,1234329600,784,True,1.2018989720381796,8.102167261298746,"{'same_generated_sequence': True, 'all_step_top1_equal': True, 'probability_total_variation_within_threshold': True, 'top10_overlap_within_threshold': True, 'cache_checks_correct': True, 'phase_routing_correct': True, 'transfer_counts_and_bytes_correct': True}",[],"Prefill writes K/V to the configured cache but evaluates attention from the fresh GPU K/V tensors, so prefill H2D readback must be zero. Decode uses the hybrid cache. No asynchronous transfer stream or compute/transfer overlap is enabled; timing is diagnostic only."
PASS_BEHAVIORAL_EQUIVALENCE,2,2,4096,8,preallocated_static_pinned_cpu,True,fresh_gpu,hybrid_resident_pinned_cache,False,True,True,0.009983308613300323,0.9,0.01421318482607603,0.9998898506164551,True,0,117641216,117641216,117641216,117641216,True,28,28,196,196,56,56,392,392,0,196,196,True,822886400,822886400,392,True,1.2018989720381796,7.643738012760878,"{'same_generated_sequence': True, 'all_step_top1_equal': True, 'probability_total_variation_within_threshold': True, 'top10_overlap_within_threshold': True, 'cache_checks_correct': True, 'phase_routing_correct': True, 'transfer_counts_and_bytes_correct': True}",[],"Prefill writes K/V to the configured cache but evaluates attention from the fresh GPU K/V tensors, so prefill H2D readback must be zero. Decode uses the hybrid cache. No asynchronous transfer stream or compute/transfer overlap is enabled; timing is diagnostic only."
PASS_BEHAVIORAL_EQUIVALENCE,4,2,4096,8,preallocated_static_pinned_cpu,True,fresh_gpu,hybrid_resident_pinned_cache,False,True,True,0.009983308613300323,0.9,0.01421318482607603,0.9998898506164551,True,0,235282432,0,235282432,0,True,28,28,196,196,56,56,392,392,0,0,0,True,0,0,0,True,1.2018989720381796,0.5664045480079949,"{'same_generated_sequence': True, 'all_step_top1_equal': True, 'probability_total_variation_within_threshold': True, 'top10_overlap_within_threshold': True, 'cache_checks_correct': True, 'phase_routing_correct': True, 'transfer_counts_and_bytes_correct': True}",[],"Prefill writes K/V to the configured cache but evaluates attention from the fresh GPU K/V tensors, so prefill H2D readback must be zero. Decode uses the hybrid cache. No asynchronous transfer stream or compute/transfer overlap is enabled; timing is diagnostic only."
