method,family,resident_kv_heads_r,sequence_length,trial,generated_token_position,phase,token_id,wall_ms,cuda_ms,h2d_event_ms
stagekv_async_r2,async,2,4096,3,10,decode_steady,4,2004.1618049144745,2003.98046875,1739.134016752243
stagekv_async_r2,async,2,4096,3,11,decode_steady,220,1500.4042950458825,1500.2685546875,1381.448070049286
stagekv_async_r2,async,2,4096,3,12,decode_steady,16,1701.6278440132737,1701.4742431640625,1583.2644109725952
stagekv_async_r2,async,2,4096,3,13,decode_steady,15,1591.185498982668,1591.031982421875,1475.986403465271
stagekv_async_r2,async,2,4096,3,14,decode_steady,15,1995.8833940327168,1902.5960693359375,1850.7276101112366
stagekv_async_r2,async,2,4096,3,15,decode_steady,4,3302.0017193630338,3301.7099609375,3230.8287098407745
stagekv_async_r2,async,2,4096,3,16,decode_steady,220,2096.333506051451,2096.1484375,1776.3928208351135
stagekv_async_r2,async,2,4096,3,17,decode_steady,16,2300.042153801769,2299.83837890625,2083.8389282226562
stagekv_async_r2,async,2,4096,3,18,decode_steady,15,2301.687214989215,2301.48193359375,2089.904993057251
stagekv_async_r2,async,2,4096,3,19,decode_steady,15,1785.5359921231866,1785.3795166015625,1638.7789680957794
stagekv_async_r2,async,2,4096,3,20,decode_steady,4,1991.3456328213215,1991.173828125,1864.4519426822662
stagekv_async_r2,async,2,4096,3,21,decode_steady,220,2290.718983858824,2290.52392578125,2232.2486715316772
stagekv_async_r2,async,2,4096,3,22,decode_steady,16,1701.9270490854979,1701.7784423828125,1557.132438659668
stagekv_async_r2,async,2,4096,3,23,decode_steady,15,2396.793495863676,2396.587890625,2369.420339822769
stagekv_async_r2,async,2,4096,3,24,decode_steady,15,1586.5650726482272,1586.42822265625,1378.0380189418793
stagekv_async_r2,async,2,4096,3,25,decode_steady,4,1503.5991980694234,1503.4696044921875,1477.6121871471405
stagekv_async_r2,async,2,4096,3,26,decode_steady,220,1602.4173288606107,1602.2803955078125,1402.254630804062
stagekv_async_r2,async,2,4096,3,27,decode_steady,16,1499.4388478808105,1499.31005859375,1273.8573141098022
stagekv_async_r2,async,2,4096,3,28,decode_steady,15,1495.0539651326835,1494.9222412109375,1467.0573382377625
stagekv_async_r2,async,2,4096,3,29,decode_steady,15,1485.2934619411826,1485.1666259765625,1458.8996542692184
stagekv_async_r2,async,2,4096,3,30,decode_steady,4,2283.809643238783,2283.6171875,2219.681322813034
stagekv_async_r2,async,2,4096,3,31,decode_steady,220,1601.9324930384755,1601.7950439453125,1575.5861492156982
stagekv_async_r2,async,2,4096,3,32,decode_steady,16,55.3089240565896,55.299774169921875,32.448415994644165
stagekv_async_r4,async,4,4096,3,1,prefill_ttft,220,424.15954917669296,424.1192932128906,0.0
stagekv_async_r4,async,4,4096,3,2,decode_first,16,25.50367172807455,25.4965763092041,0.0
stagekv_async_r4,async,4,4096,3,3,decode_steady,15,25.12289583683014,25.11667251586914,0.0
stagekv_async_r4,async,4,4096,3,4,decode_steady,15,25.15630191192031,25.149343490600586,0.0
stagekv_async_r4,async,4,4096,3,5,decode_steady,4,25.075754150748253,25.068544387817383,0.0
stagekv_async_r4,async,4,4096,3,6,decode_steady,220,25.120491161942482,25.113536834716797,0.0
