status,generated_token_ids,step_top1_ids,prefill_wall_ms,prefill_cuda_ms,time_to_first_token_wall_ms,time_to_first_token_cuda_ms,prefill_tokens_per_second,decode_step_wall_ms,decode_step_cuda_ms,decode_step_h2d_event_ms,decode_first_step_wall_ms,decode_first_step_cuda_ms,decode_steady_wall_mean_ms,decode_steady_cuda_mean_ms,decode_steady_cuda_p50_ms,decode_steady_cuda_p95_ms,decode_steady_tokens_per_second,prefill_peak_gpu_allocated_gib,prefill_peak_gpu_reserved_gib,decode_peak_gpu_allocated_gib,decode_peak_gpu_reserved_gib,cpu_rss_before_gib,cpu_rss_after_gib,cpu_rss_delta_gib,cache_gpu_gib,cache_cpu_gib,cache_total_gib,cache_ratio,theoretical_cache_gib,staging_gpu_gib,h2d_group_transfers,h2d_gib,d2h_gib,async_prefetch_groups,async_h2d_event_total_ms,h2d_event_timing_available,async_d2h_append_calls,non_blocking_d2h_tensor_copies,blocking_d2h_tensor_copies,dedicated_transfer_stream_enabled,dedicated_d2h_stream_enabled,generated_tokens,decode_forward_steps,method,family,resident_kv_heads_r,kv_group_size_g,sequence_length,trial,is_warmup,round_order_position,decode_tokens,same_generated_sequence_as_standard,all_step_top1_equal_as_standard
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",2718.670261092484,2656.123046875,2718.670261092484,2656.123046875,1542.0972325883222,"[2021.3575530797243, 1780.308360233903, 1899.4712340645492, 2616.3666201755404, 2602.8598388656974, 2609.0946570038795, 1971.3508440181613, 1719.2387129180133, 2280.104890000075, 2402.7986289002, 2418.73238934204, 2479.2099623009562, 1801.894900854677, 2100.5680398084223, 1592.5508071668446, 1707.2887471877038, 1990.5233341269195, 1693.5280612669885, 1616.7181986384094, 1587.3397556133568, 1611.2248240970075, 1786.1783038824797, 1605.0317399203777, 1596.7539669945836, 1811.5090718492866, 2484.556060284376, 1718.1972567923367, 2000.315546989441, 2999.647242948413, 1981.8081157281995, 60.34306017681956]","[2021.36572265625, 1780.3150634765625, 1899.4747314453125, 2616.369140625, 2602.86669921875, 2601.521240234375, 1971.35791015625, 1719.2437744140625, 2280.1123046875, 2402.807861328125, 2418.740966796875, 2479.21875, 1801.9000244140625, 2100.572998046875, 1592.5565185546875, 1696.0870361328125, 1990.530029296875, 1693.5322265625, 1616.7220458984375, 1587.3433837890625, 1600.1873779296875, 1786.1839599609375, 1605.0361328125, 1596.7579345703125, 1800.447998046875, 2484.567138671875, 1718.2012939453125, 2000.321533203125, 2999.658447265625, 1981.8145751953125, 60.33919906616211]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2021.3575530797243,2021.36572265625,1950.8504390716553,1949.4929431915284,1850.6873779296875,2610.2930419921877,0.5129538957770696,14.895556449890137,15.19140625,14.380156993865967,15.19140625,2.058094024658203,2.058094024658203,0.0,0.11020278930664062,0.11020278930664062,0.22040557861328125,1.0,0.22040557861328125,0.0,868,3.40386962890625,0.11020278930664062,0,0.0,False,0,0,0,False,False,32,31,stagekv_sync_r2,sync,2,2,4096,1,False,10,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",425.18253391608596,425.169921875,425.18253391608596,425.169921875,9633.795311617137,"[24.521480314433575, 24.234401993453503, 24.255751632153988, 24.672432336956263, 24.25126312300563, 24.394391104578972, 24.36567796394229, 24.245962966233492, 24.35383480042219, 24.218801874667406, 24.263847153633833, 24.316624738276005, 24.26364691928029, 24.201019667088985, 24.253396783024073, 24.222619831562042, 24.379343260079622, 24.56128317862749, 24.62459309026599, 24.567826185375452, 24.55549268051982, 24.698400869965553, 24.57024110481143, 24.5879041031003, 24.492003954946995, 24.52567731961608, 24.761678650975227, 24.657384026795626, 24.633127730339766, 24.603833444416523, 24.64517066255212]","[24.51763153076172, 24.225791931152344, 24.252416610717773, 24.668031692504883, 24.247007369995117, 24.389888763427734, 24.36172866821289, 24.241151809692383, 24.348384857177734, 24.213504791259766, 24.259584426879883, 24.31180763244629, 24.258560180664062, 24.196096420288086, 24.249343872070312, 24.218624114990234, 24.37433624267578, 24.557376861572266, 24.620031356811523, 24.56268882751465, 24.55036735534668, 24.69375991821289, 24.564735412597656, 24.583168029785156, 24.48691177368164, 24.52070426940918, 24.757247924804688, 24.652799606323242, 24.628223419189453, 24.599552154541016, 24.640512466430664]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.521480314433575,24.51763153076172,24.445921105022233,24.441144625345867,24.438400268554688,24.682182216644286,40.91461407920248,15.000550746917725,15.3671875,14.483302593231201,15.3671875,2.058094024658203,2.058094024658203,0.0,0.22040557861328125,0.0,0.22040557861328125,1.0,0.22040557861328125,0.0,0,0.0,0.0,0,0.0,False,0,0,0,False,False,32,31,stagekv_sync_r4,sync,4,2,4096,1,False,11,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",3351.8914012238383,3351.872314453125,3351.8914012238383,3351.872314453125,1222.0035895574629,"[5186.619973741472, 4096.930691972375, 3612.1896598488092, 4099.446974229068, 4202.34698522836, 4220.586047042161, 4796.438904013485, 5395.525089930743, 3882.897992618382, 3115.7021829858422, 3796.3922689668834, 3982.538070064038, 3594.688350800425, 2999.6082969009876, 3216.6250636801124, 3194.3401279859245, 3184.279842302203, 3876.838688738644, 2501.0593980550766, 3682.715645991266, 3696.3310870341957, 3300.7271918468177, 2997.988173738122, 2897.6445072330534, 3004.048149101436, 3800.5565777420998, 2802.800345700234, 5801.073205191642, 5096.036893781275, 4101.208826992661, 52.03547514975071]","[5186.64306640625, 4086.767578125, 3604.989501953125, 4092.004150390625, 4202.3681640625, 4220.60546875, 4796.4619140625, 5385.0654296875, 3882.915771484375, 3115.715576171875, 3784.953857421875, 3982.55615234375, 3594.69775390625, 2999.62158203125, 3216.636962890625, 3183.100830078125, 3184.292724609375, 3876.855712890625, 2501.06787109375, 3682.73095703125, 3696.347900390625, 3300.7412109375, 2998.000244140625, 2805.049560546875, 3004.060546875, 3800.573974609375, 2802.81201171875, 5801.1025390625, 5096.06005859375, 4101.2275390625, 52.03238296508789]","[4968.631531000137, 3933.792788863182, 3285.18981218338, 3655.1110138893127, 3911.1712465286255, 3926.654525279999, 4325.156971216202, 5198.965239524841, 3639.773909330368, 2945.650574564934, 3573.4079518318176, 3813.8695249557495, 3326.389003276825, 2862.8670669794083, 2804.619593858719, 3000.0189714431763, 2936.468381881714, 3829.788708090782, 2168.7416402101517, 3551.4836955070496, 3499.5229201316833, 3241.259864807129, 2971.8461371660233, 2672.509376883507, 2977.4436659812927, 3640.5580763816833, 2683.4707124233246, 5735.415526151657, 4875.816603183746, 3856.7473442554474, 29.39932817220688]",5186.619973741472,5186.64306640625,3633.3866904955357,3628.3805309295653,3689.5394287109375,5255.013012695312,0.2756050506488103,14.780145168304443,15.0078125,14.27266263961792,15.02734375,2.058094024658203,2.058094024658203,0.0,0.0,0.22040557861328125,0.22040557861328125,1.0,0.22040557861328125,0.007871627807617188,1736,6.8077392578125,0.22040557861328125,1736,107841.74170595407,True,0,0,0,True,False,32,31,stagekv_async_r0,async,0,2,4096,1,False,12,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",423.0843433178961,423.0830078125,423.0843433178961,423.0830078125,9681.315307787654,"[24.910038337111473, 24.64063372462988, 24.626065976917744, 24.657816160470247, 24.711265694350004, 24.763733614236116, 24.713288992643356, 25.006378069519997, 24.706366937607527, 24.670669808983803, 24.68079887330532, 24.695576168596745, 24.744407273828983, 24.640532676130533, 24.65844713151455, 24.65278608724475, 24.658326990902424, 24.792036972939968, 25.042916648089886, 24.964439682662487, 25.03299806267023, 24.98704195022583, 24.927860591560602, 25.039630010724068, 25.017470121383667, 25.0212661921978, 24.99732095748186, 24.974067695438862, 24.956163950264454, 24.992192164063454, 24.93145875632763]","[24.90675163269043, 24.636320114135742, 24.622079849243164, 24.653791427612305, 24.70604705810547, 24.759296417236328, 24.70899200439453, 25.002656936645508, 24.701887130737305, 24.666240692138672, 24.67638397216797, 24.69068717956543, 24.7390079498291, 24.6363525390625, 24.653823852539062, 24.648576736450195, 24.653728485107422, 24.787967681884766, 25.037824630737305, 24.960832595825195, 25.02851104736328, 24.982528686523438, 24.923168182373047, 25.034751892089844, 25.012224197387695, 25.017087936401367, 24.991743087768555, 24.969215393066406, 24.95078468322754, 24.987648010253906, 24.92620849609375]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.910038337111473,24.90675163269043,24.830131931230426,24.82554562886556,24.773632049560547,25.03194351196289,40.281088478364154,15.000550746917725,15.3671875,14.483302593231201,15.3671875,2.058094024658203,2.058094024658203,0.0,0.22040557861328125,0.0,0.22040557861328125,1.0,0.22040557861328125,0.0,0,0.0,0.0,0,0.0,True,0,0,0,False,False,32,31,stagekv_async_r4,async,4,2,4096,2,False,0,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",4041.959617752582,3995.3193359375,4041.959617752582,3995.3193359375,1025.1996537941004,"[3725.4614499397576, 2699.0682762116194, 3692.6721767522395, 3907.5169740244746, 4179.989199154079, 4111.91730806604, 4703.978297300637, 4879.318110179156, 4219.862109981477, 4896.453981753439, 4192.672403994948, 3694.602674804628, 4207.0072260685265, 3494.6442767977715, 4394.869572948664, 3499.9685352668166, 4500.1335218548775, 4614.742869976908, 3884.8859150893986, 3596.1755868047476, 4299.8511251062155, 3718.3306398801506, 3990.713606122881, 3299.291418865323, 3593.7461559660733, 3006.1588692478836, 2999.9439250677824, 3311.9843336753547, 3381.2764189206064, 3401.167080271989, 3798.8032358698547]","[3725.476806640625, 2699.07666015625, 3675.47705078125, 3907.53369140625, 4176.05322265625, 4095.73046875, 4704.0, 4879.33837890625, 4219.87841796875, 4885.87939453125, 4192.69140625, 3694.61767578125, 4199.84912109375, 3494.655029296875, 4394.88525390625, 3499.979736328125, 4500.1484375, 4614.75732421875, 3884.89892578125, 3515.9931640625, 4207.5146484375, 3707.041748046875, 3990.728759765625, 3299.30029296875, 3593.7578125, 3006.16796875, 2999.7587890625, 3311.99365234375, 3381.28662109375, 3401.177001953125, 3798.813720703125]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3725.4614499397576,3725.476806640625,3872.391527534152,3864.4328125,3841.8563232421875,4800.436108398437,0.2587701866016075,14.780145168304443,15.02734375,14.27498483657837,15.046875,2.058094024658203,2.058094024658203,0.0,0.0,0.22040557861328125,0.22040557861328125,1.0,0.22040557861328125,0.007871627807617188,1736,6.806083679199219,0.22040557861328125,1736,0.0,False,896,1792,0,True,True,32,31,stagekv_bidirectional_r0,bidirectional,0,2,4096,2,False,1,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",2545.7621817477047,2482.826171875,2545.7621817477047,2482.826171875,1649.7328916533654,"[2226.7963867634535, 1894.8955084197223, 2200.352779123932, 1800.6715360097587, 2195.7077221013606, 1901.2995841912925, 2105.522562749684, 1995.582199189812, 2299.2936722002923, 3309.2632861807942, 3273.0212179012597, 2317.6528280600905, 2299.8177190311253, 2297.153210733086, 2285.376949235797, 2796.7887548729777, 2502.937779761851, 2499.836361967027, 2597.521068993956, 2619.0134496428072, 1999.193579889834, 2282.1627277880907, 2001.9880840554833, 2101.1671777814627, 2497.721079736948, 2303.6766117438674, 2209.9683857522905, 2184.6686881035566, 2299.8015889897943, 2102.2735158912838, 2202.5817963294685]","[2226.802734375, 1894.8966064453125, 2200.354736328125, 1800.6761474609375, 2195.7119140625, 1901.3016357421875, 2105.51904296875, 1995.5816650390625, 2299.29638671875, 3301.99951171875, 3273.0244140625, 2317.66015625, 2299.822998046875, 2297.160400390625, 2285.3828125, 2796.799072265625, 2502.94580078125, 2499.8427734375, 2597.529296875, 2619.022216796875, 1999.1982421875, 2282.168212890625, 2001.9945068359375, 2101.17333984375, 2497.728515625, 2303.6826171875, 2199.81640625, 2184.67626953125, 2299.808837890625, 2102.279052734375, 2202.588134765625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2226.7963867634535,2226.802734375,2312.56371421429,2311.9880574544272,2283.7755126953125,3058.723010253905,0.4325281857645199,14.862176418304443,15.02734375,14.35701608657837,15.046875,2.058094024658203,2.058094024658203,0.0,0.05510139465332031,0.16530418395996094,0.22040557861328125,1.0,0.22040557861328125,0.007871627807617188,1736,5.104562759399414,0.16530418395996094,1736,0.0,False,896,1792,0,True,True,32,31,stagekv_bidirectional_r1,bidirectional,1,2,4096,2,False,2,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",3014.210897963494,3014.224853515625,3014.210897963494,3014.224853515625,1358.8899962863263,"[1691.92461296916, 1699.2589188739657, 2297.168124001473, 1701.4014930464327, 1497.8011678904295, 1906.390410847962, 1695.4070790670812, 1900.0850240699947, 2297.7064470760524, 2003.9588119834661, 1801.0193440131843, 2616.258309222758, 2580.954998265952, 2606.0831672511995, 2387.1266138739884, 2106.811823323369, 2799.3142888881266, 3396.974413190037, 3299.1361608728766, 3584.8166537471116, 3216.630103997886, 2580.960891675204, 2901.377356145531, 2701.8314227461815, 2898.362283129245, 3001.9512083381414, 3995.349496137351, 3498.5583438538015, 3096.6349518857896, 3304.0995192714036, 3101.962272077799]","[1691.926513671875, 1699.262451171875, 2297.174072265625, 1701.4046630859375, 1497.8026123046875, 1906.3939208984375, 1695.4112548828125, 1900.0882568359375, 2297.712646484375, 2003.962890625, 1801.0224609375, 2595.143798828125, 2580.967041015625, 2598.896728515625, 2375.199462890625, 2106.8173828125, 2799.300537109375, 3396.98583984375, 3299.126220703125, 3584.8232421875, 3216.6328125, 2580.96240234375, 2901.379150390625, 2701.81982421875, 2898.3662109375, 3001.929443359375, 3995.36328125, 3498.555419921875, 3018.90380859375, 3304.09375, 3101.953125]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1691.92461296916,1691.926513671875,2615.8463699587933,2611.915157063802,2597.020263671875,3546.0027221679684,0.3828608281151656,14.895556449890137,15.16015625,14.388335704803467,15.1796875,2.058094024658203,2.058094024658203,0.0,0.11020278930664062,0.11020278930664062,0.22040557861328125,1.0,0.22040557861328125,0.007871627807617188,868,3.4030418395996094,0.11020278930664062,868,0.0,False,896,1792,0,True,True,32,31,stagekv_bidirectional_r2,bidirectional,2,2,4096,2,False,3,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",416.0483870655298,416.04278564453125,416.0483870655298,416.04278564453125,9845.141272320103,"[24.238272104412317, 23.80555123090744, 23.702108301222324, 23.709161207079887, 23.738225921988487, 23.672251030802727, 23.691958747804165, 23.736321832984686, 23.779442068189383, 23.729678709059954, 23.694333154708147, 23.999854922294617, 23.796924855560064, 23.642766755074263, 23.746802005916834, 23.656161967664957, 23.68290163576603, 23.67100864648819, 23.698600940406322, 23.68726022541523, 23.633089382201433, 23.69138691574335, 23.697429336607456, 23.64538097754121, 23.631455842405558, 23.621056228876114, 23.78456201404333, 23.782748728990555, 23.580420296639204, 23.755798116326332, 23.66796415299177]","[24.233983993530273, 23.800832748413086, 23.69638442993164, 23.705535888671875, 23.732959747314453, 23.66851234436035, 23.688095092773438, 23.732223510742188, 23.77507209777832, 23.725055694580078, 23.69024085998535, 23.995391845703125, 23.792640686035156, 23.638751983642578, 23.74336051940918, 23.65235137939453, 23.678688049316406, 23.666688919067383, 23.6943359375, 23.68307113647461, 23.628576278686523, 23.68716812133789, 23.69331169128418, 23.641088485717773, 23.626752853393555, 23.616512298583984, 23.780351638793945, 23.777536392211914, 23.575551986694336, 23.751680374145508, 23.663616180419922]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.238272104412317,24.233983993530273,23.711086871723335,23.706744639078774,23.691776275634766,23.797146320343018,42.182088482598985,15.000550746917725,15.3125,14.514666557312012,15.3125,2.058094024658203,2.058094024658203,0.0,0.22040557861328125,0.0,0.22040557861328125,1.0,0.22040557861328125,0.0,0,0.0,0.0,0,0.0,False,0,0,0,False,False,32,31,stagekv_bidirectional_r4,bidirectional,4,2,4096,2,False,4,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",410.0492321886122,410.039306640625,410.0492321886122,410.039306640625,9989.286231014676,"[21.96683781221509, 21.43502188846469, 21.090376190841198, 21.01843198761344, 21.085087209939957, 21.005628164857626, 21.046594250947237, 20.978046115487814, 21.012580953538418, 21.020276006311178, 21.045994013547897, 21.086669992655516, 21.04335790500045, 21.793683990836143, 22.12592586874962, 22.106369957327843, 22.121978923678398, 22.2647562623024, 22.251321002840996, 22.055082954466343, 22.12317008525133, 22.10358390584588, 22.172422613948584, 22.02470600605011, 22.18296192586422, 22.07881724461913, 22.185187321156263, 22.15020079165697, 22.14523172006011, 21.99325803667307, 22.081272210925817]","[21.96348762512207, 21.430208206176758, 21.086271286010742, 21.014528274536133, 21.08006477355957, 21.001951217651367, 21.04217529296875, 20.973567962646484, 21.007360458374023, 21.015552520751953, 21.04115104675293, 21.082111358642578, 21.0380802154541, 21.78950309753418, 22.121471405029297, 22.10201644897461, 22.117216110229492, 22.260704040527344, 22.247264862060547, 22.04979133605957, 22.11840057373047, 22.09894371032715, 22.167552947998047, 22.020095825195312, 22.177791595458984, 22.072416305541992, 22.180864334106445, 22.145023345947266, 22.139904022216797, 21.989376068115234, 22.077375411987305]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.96683781221509,21.96348762512207,21.694266516715288,21.689624468485516,22.03494358062744,22.2173846244812,46.10499372421017,14.999261379241943,15.20703125,14.511165142059326,15.20703125,2.058094024658203,2.058094024658203,0.0,0.22040557861328125,0.0,0.22040557861328125,1.0,0.22040557861328125,0.0,0,0.0,0.0,0,0.0,False,0,0,0,False,False,32,31,standard,standard,,,4096,2,False,5,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",3280.8027174323797,3280.8203125,3280.8027174323797,3280.8203125,1248.468251794878,"[3587.2085839509964, 4100.685273297131, 7302.173858042806, 6699.821701738983, 5105.834276881069, 3471.9086149707437, 5296.596683096141, 5503.577600233257, 3998.501567635685, 3302.9787950217724, 3199.377976823598, 3016.448551323265, 3186.7554229684174, 2795.721790753305, 4000.4740729928017, 4298.314444255084, 4110.178388189524, 3291.8445081450045, 3303.3239990472794, 3302.043681964278, 3793.4936159290373, 3403.3991801552474, 4409.975085873157, 3386.952443048358, 3097.571527119726, 3099.4187891483307, 5205.788686871529, 3400.026825722307, 4609.313554130495, 3384.55334212631, 52.243408281356096]","[3587.222412109375, 4100.69384765625, 7302.20556640625, 6699.82421875, 5098.47021484375, 3471.920166015625, 5220.20654296875, 5503.6015625, 3998.520263671875, 3302.991943359375, 3199.391845703125, 3016.46044921875, 3186.768798828125, 2795.73291015625, 4000.4921875, 4298.33203125, 4102.666015625, 3291.85791015625, 3303.3349609375, 3302.05712890625, 3793.50927734375, 3403.41259765625, 4409.974609375, 3386.968017578125, 3097.58154296875, 3099.430908203125, 5205.8134765625, 3400.041259765625, 4598.26806640625, 3384.54296875, 52.24019241333008]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3587.2085839509964,3587.222412109375,3904.3099221928665,3900.910382715861,3437.6663818359375,6161.524023437496,0.25635041615690435,14.780145168304443,15.03515625,14.26521921157837,15.03515625,2.058094024658203,2.058094024658203,0.0,0.0,0.22040557861328125,0.22040557861328125,1.0,0.22040557861328125,0.0,1736,6.8077392578125,0.22040557861328125,0,0.0,False,0,0,0,False,False,32,31,stagekv_sync_r0,sync,0,2,4096,2,False,6,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",3896.136852912605,3829.034912109375,3896.136852912605,3829.034912109375,1069.7212467419256,"[3201.8555281683803, 2316.5107858367264, 2784.8987029865384, 1998.0086288414896, 1898.1867688708007, 2216.7805801145732, 1983.0650077201426, 2403.0214939266443, 1895.0460823252797, 1820.8584948442876, 1783.5974427871406, 1713.657925836742, 2403.236189391464, 2077.88726920262, 1803.191461134702, 2196.706360206008, 2119.7439078241587, 2682.106558699161, 2602.708655875176, 2298.0898190289736, 1799.4863148778677, 2399.8737880028784, 2299.4164056144655, 1805.1125123165548, 2396.529915742576, 2297.3287370987236, 2219.198700040579, 1983.5016536526382, 2098.172227386385, 1818.3362209238112, 155.2530420012772]","[3201.86767578125, 2316.51611328125, 2784.91015625, 1998.013671875, 1898.1917724609375, 2205.94677734375, 1983.071044921875, 2403.028076171875, 1802.039306640625, 1820.864501953125, 1783.6011962890625, 1703.194580078125, 2403.2451171875, 1986.03466796875, 1803.198486328125, 2120.80126953125, 2119.753662109375, 2682.1162109375, 2602.715087890625, 2298.0966796875, 1799.4906005859375, 2399.88232421875, 2299.423828125, 1805.1175537109375, 2396.533935546875, 2297.3369140625, 2219.20654296875, 1983.5074462890625, 2098.1787109375, 1818.3414306640625, 155.24864196777344]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3201.8555281683803,3201.86767578125,2075.6503884370127,2066.2535435994464,2108.9661865234375,2646.3857055664057,0.4839677120446623,14.862176418304443,15.03515625,14.34725046157837,15.03515625,2.058094024658203,2.058094024658203,0.0,0.05510139465332031,0.16530418395996094,0.22040557861328125,1.0,0.22040557861328125,0.0,1736,5.105804443359375,0.16530418395996094,0,0.0,False,0,0,0,False,False,32,31,stagekv_sync_r1,sync,1,2,4096,2,False,7,32,True,True
