status,generated_token_ids,step_top1_ids,prefill_wall_ms,prefill_cuda_ms,time_to_first_token_wall_ms,time_to_first_token_cuda_ms,prefill_tokens_per_second,decode_step_wall_ms,decode_step_cuda_ms,decode_step_h2d_event_ms,decode_first_step_wall_ms,decode_first_step_cuda_ms,decode_steady_wall_mean_ms,decode_steady_cuda_mean_ms,decode_steady_cuda_p50_ms,decode_steady_cuda_p95_ms,decode_steady_tokens_per_second,prefill_peak_gpu_allocated_gib,prefill_peak_gpu_reserved_gib,decode_peak_gpu_allocated_gib,decode_peak_gpu_reserved_gib,cpu_rss_before_gib,cpu_rss_after_gib,cpu_rss_delta_gib,cache_gpu_gib,cache_cpu_gib,cache_total_gib,cache_ratio,theoretical_cache_gib,staging_gpu_gib,h2d_group_transfers,h2d_gib,d2h_gib,async_prefetch_groups,async_h2d_event_total_ms,h2d_event_timing_available,async_d2h_append_calls,non_blocking_d2h_tensor_copies,blocking_d2h_tensor_copies,dedicated_transfer_stream_enabled,dedicated_d2h_stream_enabled,generated_tokens,decode_forward_steps,method,family,resident_kv_heads_r,kv_group_size_g,sequence_length,trial,is_warmup,round_order_position,decode_tokens,same_generated_sequence_as_standard,all_step_top1_equal_as_standard
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",4846.428562887013,4846.609375,4846.428562887013,4846.609375,845.1269089537467,"[2719.029984436929, 2700.598448049277, 3125.4073278978467, 3498.863602988422, 2900.2980338409543, 2977.901956997812, 3199.443717021495, 3014.8028531111777, 2185.102805029601, 3402.8084711171687, 3314.9137580767274, 3284.154479857534, 3296.014929190278, 3018.179022241384, 2882.3429169133306, 2705.584689974785, 2698.098696768284, 2813.5182433761656, 2482.170202769339, 2818.222444038838, 2985.956090968102, 3014.101707842201, 2787.3258856125176, 2793.5127043165267, 2702.563702594489, 2797.4300258792937, 2401.7565362155437, 2699.7733609750867, 2506.982588674873, 2591.2223462946713, 82.37344678491354]","[2719.12841796875, 2700.6923828125, 3125.53076171875, 3498.986572265625, 2900.4091796875, 2978.0048828125, 3199.564697265625, 2999.585693359375, 2185.177001953125, 3402.92919921875, 3315.0341796875, 3284.281494140625, 3296.1328125, 3018.2880859375, 2882.443115234375, 2705.663818359375, 2698.184814453125, 2813.62109375, 2482.257568359375, 2818.31640625, 2986.062744140625, 3014.202392578125, 2787.4169921875, 2793.61328125, 2702.65576171875, 2797.52392578125, 2401.837158203125, 2699.864013671875, 2507.065185546875, 2591.306884765625, 82.37055969238281]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2719.029984436929,2719.12841796875,2789.3808331806213,2788.9674219767253,2815.96875,3363.376440429687,0.3585556403850835,14.862176418304443,15.03515625,14.34725046157837,15.03515625,0.8120002746582031,1.5444221496582031,0.732421875,0.05510139465332031,0.16530418395996094,0.22040557861328125,1.0,0.22040557861328125,0.0,1736,5.105804443359375,0.16530418395996094,0,0.0,False,0,0,0,False,False,32,31,stagekv_sync_r1,sync,1,2,4096,1,True,0,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",3119.693591725081,3119.80126953125,3119.693591725081,3119.80126953125,1312.9041391201895,"[2687.2111251577735, 3200.3582972101867, 3305.3284902125597, 2723.666617181152, 2876.0423152707517, 3321.0117258131504, 3500.8758599869907, 3000.683416146785, 3176.5371449291706, 3219.791212119162, 3100.850705988705, 3401.0194852016866, 1808.1158930435777, 2501.841129269451, 2395.6058393232524, 2098.1084280647337, 2218.63576117903, 1990.1181003078818, 2090.4925209470093, 2202.89235888049, 1811.1403826624155, 1887.7361151389778, 2398.5766349360347, 2513.13739689067, 2390.922940801829, 2693.473514635116, 2202.771328855306, 2103.549265768379, 3398.2449863106012, 3299.2923110723495, 141.4137538522482]","[2687.300537109375, 3200.4619140625, 3305.4228515625, 2723.790771484375, 2805.2021484375, 3321.11767578125, 3500.986083984375, 3000.776611328125, 3099.85595703125, 3219.893310546875, 3100.949462890625, 3401.123046875, 1808.1812744140625, 2501.91552734375, 2395.677001953125, 2098.169921875, 2218.70068359375, 1983.0853271484375, 2090.554443359375, 2202.956787109375, 1800.996826171875, 1887.7911376953125, 2398.644287109375, 2502.75732421875, 2390.99169921875, 2693.551513671875, 2202.8330078125, 2103.6083984375, 3398.344482421875, 3299.38818359375, 141.4133758544922]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2687.2111251577735,2687.300537109375,2565.7411310666553,2559.9713678995768,2502.33642578125,3399.872692871094,0.390629368960672,14.895556449890137,15.19140625,14.380156993865967,15.19140625,1.5444221496582031,1.5453987121582031,0.0009765625,0.11020278930664062,0.11020278930664062,0.22040557861328125,1.0,0.22040557861328125,0.0,868,3.40386962890625,0.11020278930664062,0,0.0,False,0,0,0,False,False,32,31,stagekv_sync_r2,sync,2,2,4096,1,True,1,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",421.73068365082145,421.7231140136719,421.73068365082145,421.7231140136719,9712.533802136375,"[23.522139992564917, 23.315667174756527, 23.34429183974862, 23.495350033044815, 23.379916790872812, 25.87071107700467, 25.747582782059908, 23.22219591587782, 23.214912973344326, 23.300259839743376, 23.221135139465332, 23.456840310245752, 23.489228915423155, 23.353890050202608, 23.487326223403215, 23.497355170547962, 23.40811025351286, 23.444456979632378, 23.452722001820803, 24.133140221238136, 23.84300297126174, 23.81119504570961, 23.821583949029446, 23.834117222577333, 23.789333645254374, 23.629970382899046, 23.763205856084824, 23.825259879231453, 23.736045695841312, 23.816604632884264, 23.731957655400038]","[23.51923179626465, 23.312192916870117, 23.34003257751465, 23.49247932434082, 23.37708854675293, 25.856704711914062, 25.744384765625, 23.219200134277344, 23.211231231689453, 23.296960830688477, 23.213056564331055, 23.453664779663086, 23.48627281188965, 23.350271224975586, 23.48441505432129, 23.49363136291504, 23.40470314025879, 23.440383911132812, 23.449504852294922, 24.128320693969727, 23.83945655822754, 23.806976318359375, 23.818239212036133, 23.830495834350586, 23.78646469116211, 23.626752853393555, 23.758848190307617, 23.821311950683594, 23.732223510742188, 23.813119888305664, 23.72812843322754]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.522139992564917,23.51923179626465,23.714579020937283,23.71055056254069,23.49305534362793,25.017155933380124,42.17531758118929,15.000550746917725,15.3671875,14.483302593231201,15.3671875,1.5453987121582031,1.5453987121582031,0.0,0.22040557861328125,0.0,0.22040557861328125,1.0,0.22040557861328125,0.0,0,0.0,0.0,0,0.0,False,0,0,0,False,False,32,31,stagekv_sync_r4,sync,4,2,4096,1,True,2,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",3734.5203910954297,3734.63134765625,3734.5203910954297,3734.63134765625,1096.7615324523356,"[5886.128433980048, 4901.228467002511, 5701.594709884375, 5174.302710685879, 5921.233283355832, 5497.298984788358, 5400.8371043019, 3804.5247946865857, 4299.872518982738, 5016.647804994136, 5406.5716550685465, 5295.2866912819445, 5499.0274887532, 4997.571582905948, 6799.197693821043, 5793.147641699761, 5283.494757954031, 6203.067594207823, 5722.462282050401, 6418.021863792092, 5997.928760014474, 4308.261313010007, 5401.510274969041, 4701.2751759029925, 4793.260890990496, 4098.402564879507, 4613.454616628587, 5077.493240125477, 5603.75305917114, 4904.385577421635, 160.78326385468245]","[5886.298828125, 4901.36669921875, 5701.755859375, 5102.841796875, 5921.40087890625, 5497.4501953125, 5400.9873046875, 3804.627685546875, 4299.98876953125, 5016.7763671875, 5406.71875, 5295.42529296875, 5499.17041015625, 4997.70166015625, 6789.13671875, 5793.2841796875, 5283.6044921875, 6203.2216796875, 5722.6025390625, 6418.18115234375, 5998.07373046875, 4308.361328125, 5401.64013671875, 4701.38623046875, 4793.37158203125, 4098.49658203125, 4613.55224609375, 5077.609375, 5603.880859375, 4904.49609375, 160.78335571289062]","[5471.132902503014, 4776.487836956978, 5475.341876983643, 4715.330665111542, 5631.0390548706055, 5098.1113620996475, 5346.154724121094, 3648.7540531158447, 4169.139605045319, 4782.759991168976, 5360.28046643734, 5172.885766983032, 5283.203824996948, 4849.127232074738, 6650.615123748779, 5647.52887737751, 4788.444913387299, 5966.303330898285, 5406.733076572418, 6365.957387447357, 5588.4597935676575, 4147.336043953896, 5188.444741725922, 4522.962934494019, 4673.373138785362, 3932.7370944023132, 4561.586005091667, 4944.387597680092, 5211.7559814453125, 4753.459648609161, 80.05356752872467]",5886.128433980048,5886.298828125,5093.196612239505,5090.596465047201,5289.514892578125,6321.449389648436,0.19644063458302974,14.780145168304443,15.0078125,14.27266263961792,15.02734375,1.5453987121582031,1.9868049621582031,0.44140625,0.0,0.22040557861328125,0.22040557861328125,1.0,0.22040557861328125,0.007871627807617188,1736,6.8077392578125,0.22040557861328125,1736,152209.8886191845,True,0,0,0,True,False,32,31,stagekv_async_r0,async,0,2,4096,1,True,3,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",2707.8409967944026,2642.362060546875,2707.8409967944026,2642.362060546875,1550.1282209419378,"[3019.677095115185, 2783.360640052706, 2797.1730739809573, 2401.97747386992, 3113.909229170531, 3076.7448539845645, 3501.1927699670196, 3197.677061893046, 2901.31620131433, 2997.616529930383, 2817.7399202249944, 2802.105396054685, 2717.248404864222, 2978.898444212973, 3098.2868862338364, 2819.788774009794, 3206.083150114864, 3712.3474329710007, 3998.3105729334056, 3697.4044870585203, 3497.449726331979, 3393.09058804065, 3283.830750733614, 3606.1864369548857, 3983.1100180745125, 3589.0077659860253, 3893.0319058708847, 2999.7595231980085, 2989.3160751089454, 3021.720394026488, 79.39308369532228]","[3019.7431640625, 2783.420654296875, 2797.233154296875, 2402.028564453125, 3103.27099609375, 3076.8056640625, 3501.262939453125, 3197.744140625, 2901.375, 2997.677001953125, 2817.790771484375, 2802.15966796875, 2717.3037109375, 2978.951904296875, 3098.347412109375, 2803.6025390625, 3206.14892578125, 3712.419921875, 3998.391357421875, 3697.479736328125, 3497.51904296875, 3393.1591796875, 3283.894287109375, 3599.093017578125, 3983.1826171875, 3589.076904296875, 3893.107666015625, 2999.8017578125, 2916.04296875, 3021.776611328125, 79.3924789428711]","[2757.7794905900955, 2581.676398575306, 2267.1146424412727, 2254.2150324583054, 2705.8345679342747, 2929.1426694989204, 3356.9010887145996, 2816.215044528246, 2061.4262697696686, 2888.7300196886063, 2755.9262050390244, 2709.8193626999855, 2497.0227107703686, 2656.1063808202744, 2700.7767875790596, 2500.6430116295815, 3087.5859234929085, 3559.590897977352, 3706.7006427049637, 3288.3064337968826, 3351.0159683823586, 3180.944154858589, 3085.460027486086, 3373.6118247509003, 3854.466181874275, 3397.8141648471355, 3676.3437009751797, 2787.5826314389706, 2746.833100438118, 2936.3198858499527, 55.39321577548981]",3019.677095115185,3019.7431640625,3098.5025856954358,3094.9820198059083,3087.5765380859375,3942.648889160156,0.3231036541086955,14.862176418304443,15.0078125,14.35469388961792,15.02734375,1.9868049621582031,1.9868049621582031,0.0,0.05510139465332031,0.16530418395996094,0.22040557861328125,1.0,0.22040557861328125,0.007871627807617188,1736,5.105804443359375,0.16530418395996094,1736,88527.29843738675,True,0,0,0,True,False,32,31,stagekv_async_r1,async,1,2,4096,1,True,4,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",2783.8840088807046,2722.4462890625,2783.8840088807046,2722.4462890625,1504.5292230211442,"[2526.8504917621613, 2593.5363490134478, 2105.1495508290827, 2794.7840210981667, 2898.27486500144, 2582.5853049755096, 2716.6694989427924, 2601.749411318451, 2802.8187910094857, 2895.5653682351112, 2992.2567568719387, 3483.2032159902155, 3114.5234811119735, 3200.9233897551894, 2703.179754782468, 3002.4238461628556, 2879.6404260210693, 2916.5374250151217, 2984.505587257445, 2802.0027787424624, 2707.966018933803, 2711.5932810120285, 2887.4448649585247, 2908.1187047995627, 2804.2408120818436, 2213.8947062194347, 2490.146888885647, 2883.0101867206395, 2298.998217098415, 2592.983464244753, 62.672220170497894]","[2526.893310546875, 2593.579833984375, 2105.18359375, 2794.839111328125, 2898.32763671875, 2582.627685546875, 2716.718017578125, 2601.79248046875, 2802.8671875, 2895.614990234375, 2992.30810546875, 3483.2578125, 3114.578857421875, 3200.974853515625, 2703.224853515625, 3002.478515625, 2879.681640625, 2916.578369140625, 2984.54931640625, 2802.05078125, 2708.011962890625, 2711.64111328125, 2887.49365234375, 2908.166259765625, 2804.28955078125, 2213.943115234375, 2484.00830078125, 2883.05859375, 2299.03369140625, 2593.02294921875, 62.67193603515625]","[2332.8618969917297, 2544.3358101844788, 1973.907995223999, 2420.293851852417, 2798.0848982334137, 2444.2661488056183, 2645.8941469192505, 2429.0222239494324, 2659.3818225860596, 2765.9958839416504, 2711.532766342163, 3013.552665710449, 2742.3602294921875, 2889.0923976898193, 2403.9885807037354, 2694.704918861389, 2660.3064880371094, 2839.167037010193, 2839.8377974033356, 2570.357358455658, 2643.9715089797974, 2533.656846523285, 2507.2707924842834, 2582.04851770401, 2594.855528354645, 2082.250724554062, 2422.722574234009, 2687.0121252536774, 2168.245379447937, 2357.7262506484985, 38.79302406311035]",2526.8504917621613,2526.893310546875,2687.7133062419794,2687.55249226888,2802.458984375,3162.096655273437,0.37208575567422014,14.895556449890137,15.19140625,14.38617992401123,15.2109375,1.9868049621582031,1.9877815246582031,0.0009765625,0.11020278930664062,0.11020278930664062,0.22040557861328125,1.0,0.22040557861328125,0.007871627807617188,868,3.40386962890625,0.11020278930664062,868,76997.4981906414,True,0,0,0,True,False,32,31,stagekv_async_r2,async,2,2,4096,1,True,5,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",425.00249622389674,425.0030212402344,425.00249622389674,425.0030212402344,9637.578547199839,"[24.52577603980899, 24.076249916106462, 24.0858169272542, 24.341383017599583, 23.827387019991875, 23.802651092410088, 23.81011378020048, 24.184291251003742, 24.115902837365866, 24.10187805071473, 24.083843920379877, 24.10475304350257, 24.128466844558716, 24.04180495068431, 24.176405742764473, 24.13548994809389, 24.08397477120161, 24.04711488634348, 24.375165812671185, 24.42218316718936, 24.45276128128171, 24.39807914197445, 24.364406242966652, 24.473818950355053, 24.521217681467533, 24.347174912691116, 24.406123906373978, 24.416122119873762, 24.364597164094448, 24.505408946424723, 24.384963791817427]","[24.523775100708008, 24.072383880615234, 24.08233642578125, 24.338207244873047, 23.82352066040039, 23.798784255981445, 23.806623458862305, 24.179712295532227, 24.112895965576172, 24.098623275756836, 24.075136184692383, 24.101600646972656, 24.125280380249023, 24.037376403808594, 24.172576904296875, 24.13158416748047, 24.08038330078125, 24.043424606323242, 24.371200561523438, 24.418304443359375, 24.448991775512695, 24.393728256225586, 24.359935760498047, 24.46950340270996, 24.51763153076172, 24.343488693237305, 24.401920318603516, 24.412160873413086, 24.360960006713867, 24.50124740600586, 24.380416870117188]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.52577603980899,24.523775100708008,24.219318370645244,24.215331331888834,24.17614459991455,24.486962604522706,41.29615185909572,15.000550746917725,15.3671875,14.483302593231201,15.3671875,1.9877815246582031,1.9877815246582031,0.0,0.22040557861328125,0.0,0.22040557861328125,1.0,0.22040557861328125,0.0,0,0.0,0.0,0,0.0,True,0,0,0,False,False,32,31,stagekv_async_r4,async,4,2,4096,1,True,6,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",3493.2076246477664,3493.263427734375,3493.2076246477664,3493.263427734375,1172.5425478881052,"[5185.967350844294, 4398.53805815801, 4676.659153774381, 5220.277328975499, 5597.903124988079, 5104.820764157921, 4895.277244970202, 5700.455660931766, 5582.895514089614, 5508.859646972269, 6192.513642366976, 5014.540825039148, 5397.132367826998, 5988.515514880419, 5002.656918950379, 5295.934084802866, 5815.549236256629, 5582.573525141925, 5200.968622229993, 3992.9916779510677, 5520.91441815719, 5301.254011224955, 5295.4303389415145, 5087.976957205683, 4704.172607976943, 5191.749346908182, 5002.8073862195015, 5593.59132591635, 7009.549736045301, 5512.170502915978, 4877.345509827137]","[5186.05419921875, 4398.60107421875, 4676.73095703125, 5220.35205078125, 5597.98974609375, 5104.89208984375, 4895.35400390625, 5700.54443359375, 5582.98046875, 5502.11376953125, 6192.59619140625, 5014.61083984375, 5393.49072265625, 5988.599609375, 5002.7119140625, 5295.97412109375, 5815.61865234375, 5582.6474609375, 5201.029296875, 3904.30615234375, 5520.99560546875, 5301.30859375, 5285.08203125, 5088.0419921875, 4704.22119140625, 5191.8203125, 5002.86572265625, 5505.38671875, 7009.638671875, 5512.2412109375, 4788.68896484375]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5185.967350844294,5186.05419921875,5308.867501793429,5299.38115234375,5290.528076171875,6100.7977294921875,0.18870127874416645,14.780145168304443,15.02734375,14.27498483657837,15.046875,1.9877815246582031,2.046375274658203,0.05859375,0.0,0.22040557861328125,0.22040557861328125,1.0,0.22040557861328125,0.007871627807617188,1736,6.806083679199219,0.22040557861328125,1736,0.0,False,896,1792,0,True,True,32,31,stagekv_bidirectional_r0,bidirectional,0,2,4096,1,True,7,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",2856.0300851240754,2856.06201171875,2856.0300851240754,2856.06201171875,1434.1425302369635,"[3290.3325762599707, 3101.101926062256, 2600.7843604311347, 2596.225124783814, 2300.836756825447, 3102.833386976272, 3274.638565722853, 3320.4672327265143, 3497.5468297488987, 3085.134973283857, 2202.0047940313816, 2299.997271038592, 2693.9010987989604, 2422.439335845411, 2781.0558108612895, 2602.2195206023753, 2089.736772701144, 2110.0571830756962, 2292.6440141163766, 2397.5019389763474, 2304.1806160472333, 3091.929522808641, 3020.492246840149, 3183.770358096808, 3394.7849832475185, 3208.08715140447, 2795.066965278238, 2318.531787954271, 2499.3582949973643, 2283.1409238278866, 2598.535894881934]","[3290.349609375, 3101.12158203125, 2600.8095703125, 2596.254638671875, 2300.8603515625, 3102.867431640625, 3199.996826171875, 3320.501220703125, 3486.048095703125, 3085.169677734375, 2202.029052734375, 2300.02392578125, 2605.391845703125, 2422.46337890625, 2781.08544921875, 2602.244873046875, 2089.7568359375, 2103.19970703125, 2292.668212890625, 2397.52490234375, 2304.20458984375, 3015.490478515625, 3020.528564453125, 3183.794189453125, 3317.993408203125, 3208.11279296875, 2795.089111328125, 2318.552978515625, 2499.3818359375, 2283.164794921875, 2598.560546875]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3290.3325762599707,3290.349609375,2715.6335213997713,2704.4963623046874,2601.5272216796875,3319.372705078125,0.36975461085398953,14.862176418304443,15.02734375,14.35701608657837,15.046875,2.046375274658203,2.046375274658203,0.0,0.05510139465332031,0.16530418395996094,0.22040557861328125,1.0,0.22040557861328125,0.007871627807617188,1736,5.104562759399414,0.16530418395996094,1736,0.0,False,896,1792,0,True,True,32,31,stagekv_bidirectional_r1,bidirectional,1,2,4096,1,True,8,32,True,True
ok,"[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]","[220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16]",3498.574987053871,3498.609375,3498.574987053871,3498.609375,1170.7508786973397,"[2388.8882189057767, 1899.297664873302, 2299.433776177466, 2103.004585020244, 3102.873399388045, 2894.1779299639165, 2978.0418924055994, 2729.5792819932103, 2692.7255904302, 2381.4196018502116, 2897.4328693002462, 2518.411691300571, 2383.3091789856553, 2600.1758920028806, 2701.2983351014555, 2514.639895875007, 2481.909800786525, 2801.859761122614, 3398.736846167594, 3301.0162082500756, 2314.117864239961, 2485.3362552821636, 2502.482899930328, 2107.005874160677, 2191.9662039726973, 2297.6815584115684, 2600.444125942886, 2302.0328311249614, 2397.84192526713, 2399.518182966858, 2300.080937333405]","[2388.908935546875, 1899.31396484375, 2299.458251953125, 2103.023681640625, 3102.904296875, 2894.204833984375, 2903.04931640625, 2723.018798828125, 2692.74853515625, 2381.43896484375, 2897.459228515625, 2518.430419921875, 2383.3271484375, 2600.196044921875, 2701.322998046875, 2514.66455078125, 2481.93115234375, 2801.87109375, 3398.7685546875, 3301.04931640625, 2302.969970703125, 2485.36279296875, 2502.50732421875, 2100.18017578125, 2191.989013671875, 2297.7041015625, 2600.455078125, 2302.053466796875, 2397.860595703125, 2399.537109375, 2300.1005859375]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2388.8882189057767,2388.908935546875,2552.5950953209153,2549.2967122395835,2493.93505859375,3211.884057617187,0.39226504910112625,14.895556449890137,15.16015625,14.388335704803467,15.1796875,2.046375274658203,2.046375274658203,0.0,0.11020278930664062,0.11020278930664062,0.22040557861328125,1.0,0.22040557861328125,0.007871627807617188,868,3.4030418395996094,0.11020278930664062,868,0.0,False,896,1792,0,True,True,32,31,stagekv_bidirectional_r2,bidirectional,2,2,4096,1,True,9,32,True,True
