status,method,sequence_length,decode_tokens,generated_token_ids,prefill_wall_ms,prefill_cuda_ms,decode_first_step_wall_ms,decode_first_step_cuda_ms,decode_steady_wall_mean_ms,decode_steady_cuda_mean_ms,decode_steady_cuda_p50_ms,decode_steady_cuda_p95_ms,decode_end_to_end_wall_ms,decode_end_to_end_ms_per_token,decode_tokens_per_second,prefill_peak_gpu_allocated_gib,prefill_peak_gpu_reserved_gib,decode_peak_gpu_allocated_gib,decode_peak_gpu_reserved_gib,cache_gpu_gib,cache_cpu_gib,cache_total_gib,cache_gpu_tensors,cache_cpu_tensors,theoretical_cache_gib,cache_ratio,h2d_tensor_copies,h2d_gib,d2h_tensor_copies,d2h_gib,cpu_rss_before_gib,cpu_rss_after_gib,cpu_rss_delta_gib,trial,resident_head_blocks
ok,resident,9216,32,"[8, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]",1169.785040896386,1169.7796630859375,190.92057179659605,190.91526794433594,145.55342306072512,145.54898020426432,141.52137756347656,171.32939987182618,4560.2945177815855,147.1062747671479,6.870539378541807,15.530503749847412,15.845703125,14.308456420898438,15.8671875,0.05732107162475586,0.4365220069885254,0.49384307861328125,26,198,0.49384307861328125,1.0,6200,13.645219802856445,6398,14.08174180984497,1.9013214111328125,1.9013214111328125,0.0,1,12
ok,resident,9216,32,"[8, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]",1163.2197587750852,1163.2076416015625,135.8346468769014,135.830810546875,129.32478402120373,129.3217035929362,129.2143783569336,130.3082160949707,4017.908430658281,129.6099493760736,7.732654088347642,15.530503749847412,15.845703125,14.308456420898438,15.8671875,0.05732107162475586,0.4365220069885254,0.49384307861328125,26,198,0.49384307861328125,1.0,6200,13.645219802856445,6398,14.08174180984497,1.9013214111328125,1.9013214111328125,0.0,2,12
ok,resident,9216,32,"[8, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]",1110.5645666830242,1110.5638427734375,129.9873599782586,129.98439025878906,129.0169906647255,129.01390482584637,128.94967651367188,129.58278427124023,4002.729379106313,129.12030255181654,7.751102498214302,15.530503749847412,15.845703125,14.308456420898438,15.8671875,0.05732107162475586,0.4365220069885254,0.49384307861328125,26,198,0.49384307861328125,1.0,6200,13.645219802856445,6398,14.08174180984497,1.9013214111328125,1.9013214111328125,0.0,3,12
ok,resident,9216,32,"[8, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]",1108.8198199868202,1108.821044921875,129.39306301996112,129.3895721435547,129.4683467131108,129.4646977742513,129.1580352783203,131.87393951416016,4015.7654993236065,129.54082255882602,7.7241133466646525,15.530503749847412,15.845703125,14.308456420898438,15.8671875,0.05732107162475586,0.4365220069885254,0.49384307861328125,26,198,0.49384307861328125,1.0,6200,13.645219802856445,6398,14.08174180984497,1.9013214111328125,1.9013214111328125,0.0,4,12
ok,resident,9216,32,"[8, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]",1108.6715650744736,1108.66845703125,129.68913093209267,129.6862030029297,129.17416778703532,129.17104746500652,129.08303833007812,129.47590026855468,4007.1511319838464,129.2629397414144,7.7416729183906945,15.530503749847412,15.845703125,14.308456420898438,15.8671875,0.05732107162475586,0.4365220069885254,0.49384307861328125,26,198,0.49384307861328125,1.0,6200,13.645219802856445,6398,14.08174180984497,1.9013214111328125,1.9013214111328125,0.0,5,12
