method,family,resident_kv_heads_r,sequence_length,status,successful_trials,prefill_wall_ms_mean,prefill_wall_ms_std,prefill_cuda_ms_mean,prefill_cuda_ms_std,time_to_first_token_wall_ms_mean,time_to_first_token_wall_ms_std,time_to_first_token_cuda_ms_mean,time_to_first_token_cuda_ms_std,prefill_tokens_per_second_mean,prefill_tokens_per_second_std,decode_first_step_wall_ms_mean,decode_first_step_wall_ms_std,decode_first_step_cuda_ms_mean,decode_first_step_cuda_ms_std,decode_steady_wall_mean_ms_mean,decode_steady_wall_mean_ms_std,decode_steady_cuda_mean_ms_mean,decode_steady_cuda_mean_ms_std,decode_steady_tokens_per_second_mean,decode_steady_tokens_per_second_std,prefill_peak_gpu_allocated_gib_mean,prefill_peak_gpu_allocated_gib_std,prefill_peak_gpu_reserved_gib_mean,prefill_peak_gpu_reserved_gib_std,decode_peak_gpu_allocated_gib_mean,decode_peak_gpu_allocated_gib_std,decode_peak_gpu_reserved_gib_mean,decode_peak_gpu_reserved_gib_std,cache_gpu_gib_mean,cache_gpu_gib_std,cache_cpu_gib_mean,cache_cpu_gib_std,cache_total_gib_mean,cache_total_gib_std,staging_gpu_gib_mean,staging_gpu_gib_std,h2d_gib_mean,h2d_gib_std,d2h_gib_mean,d2h_gib_std,async_h2d_event_total_ms_mean,async_h2d_event_total_ms_std,async_d2h_append_calls_mean,async_d2h_append_calls_std,non_blocking_d2h_tensor_copies_mean,non_blocking_d2h_tensor_copies_std,blocking_d2h_tensor_copies_mean,blocking_d2h_tensor_copies_std,layer_prefetch_calls_mean,layer_prefetch_calls_std,lookahead_prefetch_calls_mean,lookahead_prefetch_calls_std,layer0_fallback_prefetch_calls_mean,layer0_fallback_prefetch_calls_std,layer_prefetch_hits_mean,layer_prefetch_hits_std,layer_prefetch_misses_mean,layer_prefetch_misses_std,layer_slot_reuse_waits_mean,layer_slot_reuse_waits_std,expected_layer_prefetches_mean,expected_layer_prefetches_std,expected_lookahead_prefetches_mean,expected_lookahead_prefetches_std,expected_layer0_fallbacks_mean,expected_layer0_fallbacks_std,expected_layer_slot_reuse_waits_mean,expected_layer_slot_reuse_waits_std,decode_steady_cuda_p50_ms_pooled,decode_steady_cuda_p95_ms_pooled,decode_steady_wall_p50_ms_pooled,decode_steady_wall_p95_ms_pooled,all_generated_sequences_match_standard,all_step_top1_match_standard,all_cross_layer_schedules_correct
standard,standard,,8192,ok,5,431.01276084780693,0.7026788274565878,431.0087646484375,0.7021731534780634,431.01276084780693,0.7026788274565878,431.0087646484375,0.7021731534780634,19006.61443077172,30.985879887284753,24.632195103913546,0.35212431888429485,24.629439926147462,0.35167302784551485,24.408562804261845,0.16795752781200413,24.405099347432454,0.16752209409673047,40.97658025645255,0.2799057982887187,6.776163578033447,0.0,6.91796875,0.0,6.207213878631592,0.0,6.91796875,0.0,0.2823143005371094,0.0,0.0,0.0,0.2823143005371094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.439727783203125,24.68373231887817,24.44354211911559,24.68708564992994,True,True,True
stagekv_bidirectional_r1,bidirectional,1,8192,ok,5,435.6976358219981,0.6879533291815831,435.6921325683594,0.6895717362803152,435.6976358219981,0.6879533291815831,435.6921325683594,0.6895717362803152,18802.30512418642,29.758992913576584,37.66761953011155,5.159148514920603,37.665113067626955,5.159854448404021,34.59914485613505,0.07498313844197349,34.595901082356775,0.07503603726371809,28.905267404599787,0.06283465855311142,6.636087894439697,0.0,7.046875,0.0,6.085574626922607,0.0,7.046875,0.0,0.1411571502685547,0.0,0.1411571502685547,0.0,0.2823143005371094,0.0,0.015684127807617188,0.0,4.36735725402832,0.0,0.1411571502685547,0.0,0.0,0.0,1152.0,0.0,2304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.49180793762207,34.980149841308595,34.495109459385276,34.9834808614105,True,True,True
stagekv_cross_layer_r1,cross_layer,1,8192,ok,5,435.57280600070953,0.5053588355636903,435.571435546875,0.5081039717375613,435.57280600070953,0.5053588355636903,435.571435546875,0.5081039717375613,18807.49802713126,21.931345471237805,35.09935364127159,0.0838203154373658,35.09663391113281,0.08408019228987493,34.47299126535654,0.23211611923724348,34.469671885172524,0.23209498330887182,29.01205890025642,0.1947020379765077,6.636087894439697,0.0,7.046875,0.0,6.085574626922607,0.0,7.046875,0.0,0.1411571502685547,0.0,0.1411571502685547,0.0,0.2823143005371094,0.0,0.007842063903808594,0.0,4.36735725402832,0.0,0.1411571502685547,0.0,0.0,0.0,1152.0,0.0,2304.0,0.0,0.0,0.0,1116.0,0.0,1085.0,0.0,31.0,0.0,1085.0,0.0,31.0,0.0,1114.0,0.0,1116.0,0.0,1085.0,0.0,31.0,0.0,1114.0,0.0,34.27582550048828,34.86329193115235,34.27863377146423,34.86979389563203,True,True,True
