method,family,resident_kv_heads_r,sequence_length,trial,generated_token_position,phase,token_id,wall_ms,cuda_ms,h2d_event_ms
stagekv_bidirectional_r1,bidirectional,1,8192,1,32,decode_steady,15,35.03904398530722,35.036033630371094,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,1,prefill_ttft,220,435.13683089986444,435.1334533691406,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,2,decode_first,34187,35.17993865534663,35.17747116088867,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,3,decode_steady,198,34.22773256897926,34.22412872314453,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,4,decode_steady,220,34.22169107943773,34.21798324584961,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,5,decode_steady,16,38.72194280847907,38.7184944152832,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,6,decode_steady,15,35.02614004537463,35.023582458496094,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,7,decode_steady,15,34.550398122519255,34.546878814697266,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,8,decode_steady,15,34.165835939347744,34.162654876708984,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,9,decode_steady,15,34.259591717273,34.2564811706543,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,10,decode_steady,15,34.60707422345877,34.60403060913086,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,11,decode_steady,15,34.271004144102335,34.26816177368164,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,12,decode_steady,15,34.66986212879419,34.66739273071289,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,13,decode_steady,15,34.17591471225023,34.17292785644531,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,14,decode_steady,15,34.2347351834178,34.23097610473633,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,15,decode_steady,15,34.56933330744505,34.56620788574219,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,16,decode_steady,15,34.27909919992089,34.27632141113281,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,17,decode_steady,15,34.62996706366539,34.62678527832031,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,18,decode_steady,15,34.480425994843245,34.477054595947266,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,19,decode_steady,15,34.19337794184685,34.190528869628906,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,20,decode_steady,15,34.793844912201166,34.791168212890625,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,21,decode_steady,15,34.31127918884158,34.30400085449219,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,22,decode_steady,15,34.288506023585796,34.28556823730469,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,23,decode_steady,15,34.61316600441933,34.61008071899414,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,24,decode_steady,15,34.24255969002843,34.239166259765625,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,25,decode_steady,15,34.269731026142836,34.266815185546875,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,26,decode_steady,15,34.69997784122825,34.6965446472168,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,27,decode_steady,15,34.181865863502026,34.17827224731445,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,28,decode_steady,15,34.302964340895414,34.299903869628906,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,29,decode_steady,15,34.60586071014404,34.60198211669922,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,30,decode_steady,15,34.16546620428562,34.16239929199219,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,31,decode_steady,15,34.20127183198929,34.1984977722168,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,1,32,decode_steady,15,34.56840105354786,34.565120697021484,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,1,prefill_ttft,220,435.3303452953696,435.3271789550781,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,2,decode_first,34187,35.192172043025494,35.189857482910156,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,3,decode_steady,198,34.30717112496495,34.30400085449219,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,4,decode_steady,220,34.46513833478093,34.46246337890625,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,5,decode_steady,16,34.367003943771124,34.363582611083984,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,6,decode_steady,15,34.266706090420485,34.263038635253906,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,7,decode_steady,15,34.20498967170715,34.20083236694336,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,8,decode_steady,15,34.67064304277301,34.667518615722656,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,9,decode_steady,15,34.16893212124705,34.16559982299805,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,10,decode_steady,15,34.316519275307655,34.31350326538086,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,11,decode_steady,15,34.638012293726206,34.63475036621094,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,12,decode_steady,15,34.27679371088743,34.27328109741211,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,13,decode_steady,15,34.35578290373087,34.35212707519531,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,14,decode_steady,15,34.5904934220016,34.58697509765625,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,15,decode_steady,15,34.24624726176262,34.24256134033203,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,16,decode_steady,15,34.296051133424044,34.29171371459961,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,17,decode_steady,15,34.64532596990466,34.64195251464844,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,18,decode_steady,15,34.341886173933744,34.33881759643555,0.0
stagekv_cross_layer_r1,cross_layer,1,8192,2,19,decode_steady,15,34.17590633034706,34.17212677001953,0.0
