comparison,sequence_length,candidate_method,candidate_family,resident_kv_heads_r,prefill_cuda_overhead_percent,ttft_cuda_overhead_percent,decode_first_cuda_overhead_percent,steady_decode_cuda_overhead_percent,steady_decode_cuda_speed_ratio,peak_decode_gpu_allocated_saving_gib,persistent_kv_gpu_saving_gib,candidate_cpu_kv_gib,candidate_h2d_gib,candidate_d2h_gib,all_generated_sequences_match_standard,all_step_top1_match_standard,all_cross_layer_schedules_correct,reference_method,prefill_cuda_change_percent,steady_decode_cuda_change_percent,cross_layer_over_bidirectional_speed_ratio,minimum_confirmatory_speed_ratio,meets_confirmatory_speed_target,bidirectional_cuda_p95_ms,cross_layer_cuda_p95_ms,bidirectional_h2d_gib,cross_layer_h2d_gib,bidirectional_staging_gpu_gib,cross_layer_staging_gpu_gib,same_persistent_gpu_kv_gib
candidate_vs_standard,8192,stagekv_bidirectional_r1,bidirectional,1,1.0866061908838542,1.0866061908838542,52.92720086436222,41.75685413055468,0.7054332618576763,0.12163925170898438,0.1411571502685547,0.1411571502685547,4.36735725402832,0.1411571502685547,True,True,True,,,,,,,,,,,,,
candidate_vs_standard,8192,stagekv_cross_layer_r1,cross_layer,1,1.0586028110493695,1.0586028110493695,42.498708928711835,41.239629449813805,0.7080165842231458,0.12163925170898438,0.1411571502685547,0.1411571502685547,4.36735725402832,0.1411571502685547,True,True,True,,,,,,,,,,,,,
cross_layer_vs_bidirectional_same_residency,8192,stagekv_cross_layer_r1,cross_layer,1,,,,,,,,,,,True,True,True,stagekv_bidirectional_r1,-0.02770236422973138,-0.3648674936483354,1.0036620365173405,1.05,False,34.980149841308595,34.86329193115235,4.36735725402832,4.36735725402832,0.015684127807617188,0.007842063903808594,True
