status,method,sequence_length,decode_tokens,generated_token_ids,prefill_wall_ms,prefill_cuda_ms,decode_first_step_wall_ms,decode_first_step_cuda_ms,decode_steady_wall_mean_ms,decode_steady_cuda_mean_ms,decode_steady_cuda_p50_ms,decode_steady_cuda_p95_ms,decode_end_to_end_wall_ms,decode_end_to_end_ms_per_token,decode_tokens_per_second,prefill_peak_gpu_allocated_gib,prefill_peak_gpu_reserved_gib,decode_peak_gpu_allocated_gib,decode_peak_gpu_reserved_gib,cache_gpu_gib,cache_cpu_gib,cache_total_gib,cache_gpu_tensors,cache_cpu_tensors,theoretical_cache_gib,cache_ratio,h2d_tensor_copies,h2d_gib,d2h_tensor_copies,d2h_gib,cpu_rss_before_gib,cpu_rss_after_gib,cpu_rss_delta_gib,trial,resident_head_blocks
ok,resident,9216,32,"[8, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]",1151.9233910366893,1151.9508056640625,115.1324394159019,115.13241577148438,103.90286499944825,103.9020601908366,107.11227035522461,117.32439308166505,3234.790975227952,104.34809597509522,9.624448236765499,15.481187343597412,15.845703125,14.2540864944458,15.8671875,0.008818626403808594,0.48502445220947266,0.49384307861328125,4,220,0.49384307861328125,1.0,6944,15.282660961151123,7164,15.767685413360596,1.99884033203125,1.99884033203125,0.0,1,0
ok,resident,9216,32,"[8, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]",1200.1054850406945,1200.13720703125,95.08995525538921,95.08882904052734,109.19371587224305,109.19228439331054,115.57735824584961,117.0068572998047,3373.264092952013,108.81497074038752,9.15815623380495,15.481187343597412,15.845703125,14.2540864944458,15.8671875,0.008818626403808594,0.48502445220947266,0.49384307861328125,4,220,0.49384307861328125,1.0,6944,15.282660961151123,7164,15.767685413360596,1.99884033203125,1.99884033203125,0.0,2,0
ok,resident,9216,32,"[8, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]",1216.0960542969406,1216.1300048828125,114.66366332024336,114.66413116455078,109.06888209283352,109.0682258605957,115.989501953125,117.12151603698732,3389.2283299937844,109.32994612883175,9.168573084503441,15.481187343597412,15.845703125,14.2540864944458,15.8671875,0.008818626403808594,0.48502445220947266,0.49384307861328125,4,220,0.49384307861328125,1.0,6944,15.282660961151123,7164,15.767685413360596,1.99884033203125,1.99884033203125,0.0,3,0
ok,resident,9216,32,"[8, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]",1177.3160928860307,1177.3492431640625,122.053615283221,122.05369567871094,106.39153768618901,106.39075139363607,109.86185455322266,116.87832946777343,3316.201349720359,106.97423708775351,9.399313257033887,15.481187343597412,15.845703125,14.2540864944458,15.8671875,0.008818626403808594,0.48502445220947266,0.49384307861328125,4,220,0.49384307861328125,1.0,6944,15.282660961151123,7164,15.767685413360596,1.99884033203125,1.99884033203125,0.0,4,0
ok,resident,9216,32,"[8, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]",1213.5835997760296,1213.616943359375,111.18913907557726,111.18899536132812,107.69214644096792,107.69144592285156,109.75846481323242,117.70077476501464,3344.355695415288,107.88244178758994,9.285788591940571,15.481187343597412,15.845703125,14.2540864944458,15.8671875,0.008818626403808594,0.48502445220947266,0.49384307861328125,4,220,0.49384307861328125,1.0,6944,15.282660961151123,7164,15.767685413360596,1.99884033203125,1.99884033203125,0.0,5,0
