status,method,sequence_length,decode_tokens,generated_token_ids,prefill_wall_ms,prefill_cuda_ms,decode_first_step_wall_ms,decode_first_step_cuda_ms,decode_steady_wall_mean_ms,decode_steady_cuda_mean_ms,decode_steady_cuda_p50_ms,decode_steady_cuda_p95_ms,decode_end_to_end_wall_ms,decode_end_to_end_ms_per_token,decode_tokens_per_second,prefill_peak_gpu_allocated_gib,prefill_peak_gpu_reserved_gib,decode_peak_gpu_allocated_gib,decode_peak_gpu_reserved_gib,cache_gpu_gib,cache_cpu_gib,cache_total_gib,cache_gpu_tensors,cache_cpu_tensors,theoretical_cache_gib,cache_ratio,h2d_tensor_copies,h2d_gib,d2h_tensor_copies,d2h_gib,cpu_rss_before_gib,cpu_rss_after_gib,cpu_rss_delta_gib,trial,resident_head_blocks
ok,resident,9216,32,"[8, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]",1293.889719992876,1293.890625,282.2705088183284,282.26763916015625,238.8187688154479,238.81478017171224,238.7440643310547,251.1891014099121,7449.2809870280325,240.29938667832363,4.187345520578674,15.552476406097412,15.845703125,14.326097011566162,15.84765625,0.08377695083618164,0.4100661277770996,0.49384307861328125,38,186,0.49384307861328125,1.0,5828,12.826506614685059,6014,13.236572742462158,2.073150634765625,2.0477561950683594,-0.025394439697265625,1,18
ok,resident,9216,32,"[8, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]",1270.7005590200424,1270.7003173828125,250.55176997557282,250.5482177734375,240.19757245356837,240.19408772786457,238.85726165771484,259.17736663818357,7458.874247968197,240.6088467086515,4.163299810830404,15.552476406097412,15.845703125,14.326097011566162,15.84765625,0.08377695083618164,0.4100661277770996,0.49384307861328125,38,186,0.49384307861328125,1.0,5828,12.826506614685059,6014,13.236572742462158,2.0477561950683594,2.053394317626953,0.00563812255859375,2,18
ok,resident,9216,32,"[8, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220, 16, 15, 15, 4, 220]",1307.9448980279267,1307.936767578125,270.57664608582854,270.5728454589844,238.44255795702338,238.43941904703777,237.9059295654297,256.5075912475586,7426.215505693108,239.55533889332605,4.193937411845172,15.552476406097412,15.845703125,14.326097011566162,15.84765625,0.08377695083618164,0.4100661277770996,0.49384307861328125,38,186,0.49384307861328125,1.0,5828,12.826506614685059,6014,13.236572742462158,2.005474090576172,2.0528221130371094,0.0473480224609375,3,18
