status,method,sequence_length,decode_tokens,generated_token_ids,prefill_wall_ms,prefill_cuda_ms,decode_first_step_wall_ms,decode_first_step_cuda_ms,decode_steady_wall_mean_ms,decode_steady_cuda_mean_ms,decode_steady_cuda_p50_ms,decode_steady_cuda_p95_ms,decode_end_to_end_wall_ms,decode_end_to_end_ms_per_token,decode_tokens_per_second,prefill_peak_gpu_allocated_gib,prefill_peak_gpu_reserved_gib,decode_peak_gpu_allocated_gib,decode_peak_gpu_reserved_gib,cache_gpu_gib,cache_cpu_gib,cache_total_gib,cache_gpu_tensors,cache_cpu_tensors,theoretical_cache_gib,cache_ratio,h2d_tensor_copies,h2d_gib,d2h_tensor_copies,d2h_gib,cpu_rss_before_gib,cpu_rss_after_gib,cpu_rss_delta_gib,trial
ok,headinfer,8192,32,"[198, 8, 320, 16, 11, 16, 320, 7930, 78, 13, 320, 320, 320, 77, 198, 7930, 320, 7930, 13, 7930, 16, 13, 7930, 198, 320, 7930, 70, 1579, 717, 68217, 12, 7930]",868.3909038081765,868.3836059570312,85.05384065210819,85.04934692382812,84.14188893511891,84.13774820963542,83.94087982177734,85.52345733642578,2611.8091167882085,84.25190699316802,11.885271727363396,15.335900783538818,15.677734375,14.248944282531738,15.69921875,0.007842063903808594,0.43131351470947266,0.43915557861328125,4,220,0.43915557861328125,1.0,6944,13.587348461151123,7164,14.018661975860596,2.4359779357910156,2.4359779357910156,0.0,1
ok,headinfer,8192,32,"[198, 8, 320, 320, 25729, 17366, 6591, 84, 13, 220, 15, 198, 25729, 198, 7930, 198, 7930, 7930, 13, 7930, 320, 7930, 80963, 74, 0, 320, 16, 13, 7930, 3732, 7930, 320]",869.4175691343844,869.409912109375,85.02742182463408,85.02371215820312,84.08610064846773,84.08191350301107,83.9484634399414,85.49010734558104,2609.9361907690763,84.19149002480891,11.893164157880266,15.335900783538818,15.677734375,14.248944282531738,15.69921875,0.007842063903808594,0.43131351470947266,0.43915557861328125,4,220,0.43915557861328125,1.0,6944,13.587348461151123,7164,14.018661975860596,2.4359779357910156,2.4359779357910156,0.0,2
ok,headinfer,8192,32,"[198, 8, 320, 80963, 83, 17714, 220, 320, 320, 7930, 1149, 11, 320, 320, 17, 15, 7930, 320, 7930, 28843, 7, 7930, 80963, 300, 17, 320, 320, 7930, 83, 271, 320, 320]",868.641986977309,868.632568359375,84.49190389364958,84.48716735839844,83.85535705213745,83.85133056640625,83.83996963500977,84.13665428161622,2602.4456997402012,83.94986128194198,11.925869193071991,15.335900783538818,15.677734375,14.248944282531738,15.69921875,0.007842063903808594,0.43131351470947266,0.43915557861328125,4,220,0.43915557861328125,1.0,6944,13.587348461151123,7164,14.018661975860596,2.4359779357910156,2.4359779357910156,0.0,3
ok,headinfer,8192,32,"[198, 8, 320, 80963, 62, 15, 16, 16, 16, 13, 320, 320, 7930, 24968, 7930, 275, 13, 15, 13, 320, 7930, 320, 7930, 376, 3122, 2152, 198, 7930, 267, 7, 7930, 7930]",869.2792328074574,869.2706909179688,84.66401509940624,84.66015625,83.87582989720006,83.87146377563477,83.90864181518555,84.1755802154541,2603.239899035543,83.97548061404979,11.923006407460685,15.335900783538818,15.677734375,14.248944282531738,15.69921875,0.007842063903808594,0.43131351470947266,0.43915557861328125,4,220,0.43915557861328125,1.0,6944,13.587348461151123,7164,14.018661975860596,2.4359779357910156,2.4359779357910156,0.0,4
ok,headinfer,8192,32,"[198, 8, 320, 320, 25729, 17366, 62, 16, 23, 198, 220, 320, 320, 17, 15, 13, 7930, 12, 7930, 28843, 198, 7930, 80963, 58, 17, 320, 7930, 75, 7930, 198, 220, 320]",869.5110687986016,869.5029907226562,84.84891522675753,84.84556579589844,84.06363443161051,84.0231196085612,83.98419189453125,84.52131996154785,2609.3850838951766,84.17371238371537,11.901486217825564,15.335900783538818,15.677734375,14.248944282531738,15.69921875,0.007842063903808594,0.43131351470947266,0.43915557861328125,4,220,0.43915557861328125,1.0,6944,13.587348461151123,7164,14.018661975860596,2.4359779357910156,2.4359779357910156,0.0,5
